instance family sequential-except-0-pf sequential-except-0-pd sequential-d2-except-0-pf sequential-d2-except-0-pd sequential-except-1-pf sequential-except-1-pd sequential-d2-except-1-pf sequential-d2-except-1-pd sequential-except-2-pf sequential-except-2-pd sequential-d2-except-2-pf sequential-d2-except-2-pd sequential-except-3-pf sequential-except-3-pd sequential-d2-except-3-pf sequential-d2-except-3-pd sequential-except-4-pf sequential-except-4-pd sequential-d2-except-4-pf sequential-d2-except-4-pd sequential-except-5-pf sequential-except-5-pd sequential-d2-except-5-pf sequential-d2-except-5-pd sequential-except-10-pf sequential-except-10-pd sequential-d2-except-10-pf sequential-d2-except-10-pd sequential-except-20-pf sequential-except-20-pd sequential-d2-except-20-pf sequential-d2-except-20-pd
meshes-CVIU11-3-147 10 991743 13146 983837 25407 993131 11757 993131 18196 993109 11923 993109 12163 993129 12137 993129 12137 993097 12092 993097 12092 993072 11873 993072 11873 993072 11873 993072 11873 993072 11873 993072 11873
meshes-CVIU11-3-151 10 991257 12087 989922 21176 992552 11284 992451 15465 992593 11649 992593 11821 992550 11761 992550 11761 992711 11802 992711 11802 992826 11868 992826 11868 992826 11868 992826 11868 992826 11868 992826 11868
meshes-CVIU11-3-158 10 991870 10950 991538 17343 993273 11290 993276 13759 993474 11611 993474 11715 993425 11889 993425 11889 993434 12078 993434 12078 993597 12177 993597 12177 993597 12177 993597 12177 993597 12177 993597 12177
meshes-CVIU11-3-16 10 991862 12009 991402 18870 992972 11373 992972 11619 993214 11745 993214 11747 993030 12069 993030 12069 993175 12201 993175 12201 993271 12010 993271 12010 993271 12010 993271 12010 993271 12010 993271 12010
meshes-CVIU11-3-17 10 992153 11927 991465 19062 992837 11542 992837 11805 993157 11863 993157 11867 993318 11936 993318 11936 993244 12166 993244 12166 993118 12212 993118 12212 993118 12212 993118 12212 993118 12212 993118 12212
meshes-CVIU11-3-190 10 989805 11112 989171 17951 991959 10495 991959 13402 992452 11441 992452 11518 992509 11588 992509 11588 992753 11868 992753 11868 992677 12088 992677 12088 992677 12088 992677 12088 992677 12088 992677 12088
meshes-CVIU11-3-193 10 992101 11964 991399 18481 992891 11113 992891 11364 993410 11566 993410 11574 993339 11994 993339 11994 993375 11956 993375 11956 993374 12025 993374 12025 993374 12025 993374 12025 993374 12025 993374 12025
meshes-CVIU11-3-195 10 992250 11965 991654 18306 993189 11312 993189 11452 993452 11892 993452 11892 993488 11948 993488 11948 993296 12129 993296 12129 993419 12060 993419 12060 993419 12060 993419 12060 993419 12060 993419 12060
meshes-CVIU11-3-213 10 991085 11284 991068 19036 991304 11432 991304 12071 991308 11600 991308 11609 991368 11885 991368 11885 991244 12049 991244 12049 991489 11938 991489 11938 991489 11938 991489 11938 991489 11938 991489 11938
meshes-CVIU11-3-218 10 992623 10629 992702 17192 993341 11295 993341 12179 993331 11752 993331 11778 993272 11773 993272 11773 993257 12023 993257 12023 993391 11928 993391 11928 993391 11928 993391 11928 993391 11928 993391 11928
meshes-CVIU11-3-220 10 989324 11179 989392 18824 990628 11481 990628 13415 990524 11625 990524 11712 990484 11749 990484 11749 990480 11933 990480 11933 990565 11759 990565 11759 990565 11759 990565 11759 990565 11759 990565 11759
meshes-CVIU11-3-23 10 992200 12006 991442 18671 992922 11581 992922 11819 993072 11811 993072 11816 993295 11982 993295 11982 993317 12039 993317 12039 993288 12078 993288 12078 993288 12078 993288 12078 993288 12078 993288 12078
meshes-CVIU11-3-242 10 993297 11754 993390 20430 993402 12066 993402 12716 993452 12001 993452 12017 993428 12023 993428 12023 993576 12003 993576 12003 993471 11967 993471 11967 993471 11967 993471 11967 993471 11967 993471 11967
meshes-CVIU11-3-246 10 992726 10907 992669 18025 993051 11149 993051 12561 993000 11427 993000 11477 993231 11974 993231 11974 993325 12172 993325 12172 993128 12002 993128 12002 993128 12002 993128 12002 993128 12002 993128 12002
meshes-CVIU11-3-251 10 990871 11478 990935 19084 991336 11619 991336 12788 991417 11474 991417 11520 991176 11890 991176 11890 991547 12052 991547 12052 991556 11883 991556 11883 991556 11883 991556 11883 991556 11883 991556 11883
meshes-CVIU11-3-289 10 988191 10706 987684 16732 989877 10887 989877 12741 990236 11454 990236 11516 990430 11877 990430 11877 990348 11970 990348 11970 990415 11955 990415 11955 990415 11955 990415 11955 990415 11955 990415 11955
meshes-CVIU11-3-290 10 988650 10665 988336 17511 989778 10966 989778 13068 990054 11409 990054 11465 990147 11681 990147 11681 990085 11764 990085 11764 990052 11958 990052 11958 990052 11958 990052 11958 990052 11958 990052 11958
meshes-CVIU11-3-313 10 992983 11952 993094 19986 993261 11792 993350 14897 993285 11747 993285 11874 993386 12135 993386 12135 993514 12084 993514 12084 993317 11980 993317 11980 993317 11980 993317 11980 993317 11980 993317 11980
meshes-CVIU11-3-325 10 990178 11409 990162 19395 990206 11782 990206 12164 990362 11923 990362 11923 990283 11621 990283 11621 990162 11836 990162 11836 990269 11615 990269 11615 990269 11615 990269 11615 990269 11615 990269 11615
meshes-CVIU11-3-35 10 991698 11526 991378 18303 992272 11426 992272 11665 992457 11500 992457 11505 992624 11866 992624 11866 992607 12121 992607 12121 992641 12118 992641 12118 992641 12118 992641 12118 992641 12118 992641 12118
meshes-CVIU11-3-357 10 991048 11136 990977 19098 991518 11400 991518 12906 991352 11627 991352 11681 991447 11746 991447 11746 991339 11767 991339 11767 991124 11815 991124 11815 991124 11815 991124 11815 991124 11815 991124 11815
meshes-CVIU11-3-381 10 990545 11579 988613 19664 991810 11304 991810 14498 992304 11658 992304 11758 992131 11798 992131 11798 992145 12085 992145 12085 992266 12026 992266 12026 992266 12026 992266 12026 992266 12026 992266 12026
meshes-CVIU11-3-408 10 988907 10900 988619 18679 990869 11278 990869 14010 990987 11533 990987 11621 991109 11617 991109 11617 991099 11883 991099 11883 991052 11947 991052 11947 991052 11947 991052 11947 991052 11947 991052 11947
meshes-CVIU11-3-431 10 992596 11147 992090 17999 993183 10823 993183 13991 993371 11554 993371 11634 993546 11918 993546 11918 993545 12047 993545 12047 993540 11960 993540 11960 993540 11960 993540 11960 993540 11960 993540 11960
meshes-CVIU11-3-434 10 993157 11843 992872 19574 993440 11616 993440 14320 993504 11816 993504 11907 993468 12006 993468 12006 993432 12042 993432 12042 993596 12073 993596 12073 993596 12073 993596 12073 993596 12073 993596 12073
meshes-CVIU11-3-448 10 993107 11208 993014 18598 993346 11574 993360 13070 993463 11812 993463 11866 993323 12026 993323 12026 993396 12224 993396 12224 993391 12118 993391 12118 993391 12118 993391 12118 993391 12118 993391 12118
meshes-CVIU11-3-45 10 992776 11498 992718 19264 993210 11584 993089 13826 993142 11944 993142 12032 993151 11999 993151 11999 993106 11873 993106 11873 993139 11888 993139 11888 993139 11888 993139 11888 993139 11888 993139 11888
meshes-CVIU11-3-457 10 992391 11736 992404 19411 992962 11468 992962 14699 993204 11764 993204 11911 993141 11851 993141 11851 992982 12055 992982 12055 993080 11932 993080 11932 993080 11932 993080 11932 993080 11932 993080 11932
meshes-CVIU11-3-484 10 993253 12202 992943 20445 993271 11831 993271 15917 993322 11925 993322 12087 993534 11986 993534 11986 993373 12193 993373 12193 993526 12175 993526 12175 993526 12175 993526 12175 993526 12175 993526 12175
meshes-CVIU11-3-501 10 993289 11882 993364 20171 993495 11584 993495 12476 993563 11981 993563 11999 993511 11853 993511 11853 993490 12111 993490 12111 993509 12066 993509 12066 993509 12066 993509 12066 993509 12066 993509 12066
meshes-CVIU11-3-503 10 991697 11652 991162 18208 992980 11455 992980 12863 992930 11585 992930 11639 993137 11933 993137 11933 993023 12058 993023 12058 993187 12071 993187 12071 993187 12071 993187 12071 993187 12071 993187 12071
meshes-CVIU11-3-511 10 993108 10985 993264 18639 993520 11363 993327 12892 993424 11788 993424 11839 993545 11949 993545 11949 993455 12004 993455 12004 993428 12104 993428 12104 993428 12104 993428 12104 993428 12104 993428 12104
meshes-CVIU11-3-512 10 991616 11833 991493 20434 991931 11664 991931 14161 991745 11805 991745 11892 991808 11584 991808 11584 991896 11958 991896 11958 991813 11748 991813 11748 991813 11748 991813 11748 991813 11748 991813 11748
meshes-CVIU11-3-513 10 944194 25857 940707 28266 978246 14822 978246 14837 991914 10962 991914 10964 992905 11241 992905 11241 993018 11719 993018 11719 993085 11966 993085 11966 993085 11966 993085 11966 993085 11966 993085 11966
meshes-CVIU11-3-526 10 992435 11558 992173 18760 992601 11528 992671 13908 992645 11891 992645 11985 992688 12054 992688 12054 992843 12021 992843 12021 992756 12098 992756 12098 992756 12098 992756 12098 992756 12098 992756 12098
meshes-CVIU11-3-59 10 991965 11918 991637 20313 992677 11653 992708 15737 992892 12009 992892 12184 992697 12055 992697 12055 992758 11947 992758 11947 992536 12029 992536 12029 992536 12029 992536 12029 992536 12029 992536 12029
meshes-CVIU11-3-7 10 989377 10280 988744 16882 991044 10271 991003 12263 991833 11152 991833 11204 992043 11675 992043 11675 992172 11818 992172 11818 992018 11981 992018 11981 992018 11981 992018 11981 992018 11981 992018 11981
meshes-CVIU11-3-97 10 992910 11278 992197 16656 993177 11270 993275 12270 993465 11588 993465 11620 993380 11959 993380 11959 993421 12104 993421 12104 993641 12208 993641 12208 993641 12208 993641 12208 993641 12208 993641 12208
meshes-CVIU11-3-98 10 975472 7688 970472 10472 986046 9754 986046 9988 993156 11208 993156 11213 993300 11502 993300 11502 993574 11876 993574 11876 993514 11886 993514 11886 993514 11886 993514 11886 993514 11886 993514 11886
meshes-CVIU11-4-114 10 0 0 0 0 729496 90201 729496 94618 838523 316373 838523 316776 905714 232133 905714 232133 970890 99931 970890 99931 972729 101097 972729 101097 972814 100776 972814 100776 973771 140439 973771 140439
meshes-CVIU11-4-129 10 971623 106023 0 0 973581 99898 973581 102798 973471 100831 973471 100856 973497 100575 973497 100575 973218 101041 973218 101041 973136 100741 973136 100741 973136 100741 973136 100741 974694 141679 974694 141679
meshes-CVIU11-4-135 10 0 0 0 0 0 0 0 0 0 0 0 0 748356 246641 748356 246641 970882 99299 970882 99299 971125 99883 971125 99883 971125 99883 971125 99883 972611 135530 972611 135530
meshes-CVIU11-4-166 10 942908 84205 0 0 953633 87106 953633 97741 961554 91247 961554 91425 965235 93418 965235 93418 968816 97941 968816 97941 968846 98289 968846 98289 968846 98289 968846 98289 970464 137618 970464 137618
meshes-CVIU11-4-168 10 841851 110126 0 0 878851 246031 878851 264181 932856 159570 932856 159949 957023 108079 957023 108079 972559 99182 972559 99182 972962 100896 972962 100896 972962 100896 972962 100896 974334 136395 974334 136395
meshes-CVIU11-4-206 10 567531 25286 0 0 827005 228547 826005 237029 826597 298054 826597 299074 905075 217060 905075 217062 971552 100255 971552 100255 973734 101063 973734 101063 973734 101063 973734 101063 974648 139347 974648 139347
meshes-CVIU11-4-213 10 962977 99259 0 0 965609 94059 965609 99422 970695 98408 970695 98408 970705 98337 970705 98337 971426 99127 971426 99127 971381 99679 971381 99679 971381 99679 971381 99679 972749 140247 972749 140247
meshes-CVIU11-4-228 10 968864 102231 0 0 971343 98222 971343 101183 951047 124611 951047 124611 937106 153090 937106 153090 972144 99832 972144 99832 973232 101230 973232 101230 973232 101230 973232 101230 974749 141391 974749 141391
meshes-CVIU11-4-248 10 884780 122489 0 0 943590 133380 943590 152504 962388 108478 962388 111619 971556 98818 971556 98818 972764 100375 972764 100375 972801 101126 972801 101126 972801 101126 972801 101126 974058 141770 974058 141770
meshes-CVIU11-4-268 10 971186 102974 950035 96166 972864 99541 972864 103535 972786 98868 972786 99105 972859 99052 972859 99053 973137 100825 973137 100825 973560 100938 973560 100938 973560 100938 973560 100938 974457 140579 974457 140579
meshes-CVIU11-4-311 10 971864 105916 0 0 973521 99713 973521 103691 973430 100504 973430 100704 973236 100801 973236 100805 973642 100641 973642 100641 973337 101199 973337 101199 973616 100884 973616 100884 975033 142068 975033 142068
meshes-CVIU11-4-313 10 966533 101676 0 0 972025 98695 972025 106446 972007 99481 972007 100072 972753 98273 972753 98274 973249 100771 973249 100771 973064 100704 973064 100704 973303 100754 973303 100754 974511 142333 974511 142333
meshes-CVIU11-4-325 10 965298 98392 0 0 968879 95794 968879 99382 969953 97134 969953 97134 970419 98522 970419 98522 970484 99182 970484 99182 970393 98848 970393 98848 970393 98848 970393 98848 971595 139288 971595 139288
meshes-CVIU11-4-341 10 952389 86889 952389 142706 957708 86595 957708 88621 953820 88244 953820 88248 938138 133912 938138 133912 971859 99858 971859 99858 971650 100390 971650 100390 971739 100591 971739 100591 973137 140460 973137 140460
meshes-CVIU11-4-387 10 967507 100559 0 0 971668 98561 971668 103939 971631 97968 971631 98187 972585 98536 972585 98537 972563 99797 972563 99797 972996 100756 972996 100756 972996 100756 972996 100756 974234 138457 974234 138457
meshes-CVIU11-4-441 10 825739 100817 0 0 895058 211021 895058 229466 935356 152139 935356 152939 953029 118692 953029 118692 973234 100274 973234 100274 973364 100332 973364 100332 973364 100332 973364 100332 974663 139636 974663 139636
meshes-CVIU11-4-45 10 897944 132955 0 0 955090 121472 955090 136979 969253 100998 969253 102271 972652 99363 972652 99363 972606 100014 972606 100014 972985 100766 972985 100766 972985 100766 972985 100766 974317 140968 974317 140968
meshes-CVIU11-4-46 10 745147 126383 0 0 934236 141045 934236 155079 960279 102270 960279 104578 950378 100524 950378 100526 972369 99821 972369 99821 972586 100507 972586 100507 972586 100507 972586 100507 973864 141860 973864 141860
meshes-CVIU11-4-471 10 961987 97106 0 0 959948 112237 959948 127551 967107 103475 967107 105407 972483 98874 972483 98874 973081 99880 973081 99880 973379 100398 973379 100398 973379 100398 973379 100398 974562 138682 974562 138682
meshes-CVIU11-4-487 10 750494 144219 0 0 849923 317833 849923 331861 883325 259904 883325 259944 949321 141946 949321 141946 973313 100002 973313 100002 973775 100951 973775 100951 973775 100951 973775 100951 974672 140715 974672 140715
meshes-CVIU11-4-501 10 971872 104848 0 0 973305 99493 973305 102710 973534 100480 973534 100571 973527 100463 973527 100463 973239 100821 973239 100821 973372 100698 973372 100698 973372 100698 973372 100698 974655 142033 974655 142033
meshes-CVIU11-4-80 10 767471 55353 0 0 880092 212122 880092 232698 922392 159007 922392 160510 950099 121655 950099 121656 972749 98445 972749 98445 973571 100791 973571 100791 973571 100791 973571 100791 974350 134192 974350 134192
meshes-CVIU11-5-102 10 889964 56571 837555 79547 948971 101299 948971 101299 969938 86119 969938 86119 971943 92429 971943 92429 980773 75043 980773 75043 987411 69121 987411 69121 987529 71364 987529 71364 987529 71364 987529 71364
meshes-CVIU11-5-115 10 779325 35058 0 0 938665 107725 938665 107725 956785 119534 956785 119534 970652 112162 970652 112162 981478 76222 981478 76222 985556 69050 985556 69050 986054 70643 986054 70643 986054 70643 986054 70643
meshes-CVIU11-5-121 10 681019 12349 0 0 897205 66058 897205 66058 944581 116325 944581 116325 967484 120108 967484 120108 979710 81791 979710 81791 984470 69272 984470 69272 984444 69858 984444 69858 984444 69858 984444 69858
meshes-CVIU11-5-147 10 0 0 0 0 0 0 0 0 936488 122736 936488 122736 962043 124123 962043 124123 965269 132502 965269 132502 986721 70139 986721 70139 987219 71462 987219 71462 987219 71462 987219 71462
meshes-CVIU11-5-148 10 0 0 0 0 0 0 0 0 890396 96185 890396 96185 939495 124382 939495 124382 971470 115438 971470 115438 986137 71629 986137 71629 987361 71286 987361 71286 987361 71286 987361 71286
meshes-CVIU11-5-163 10 963243 105267 955770 205986 976367 76481 976367 77530 974300 90126 974300 90126 979867 89502 979867 89502 986052 72231 986052 72231 987242 71104 987242 71104 987247 70938 987247 70938 987247 70938 987247 70938
meshes-CVIU11-5-182 10 815730 46101 625909 21544 940258 108778 940258 113364 961145 108356 961145 108356 967832 99373 967832 99373 985899 68327 985899 68327 986337 69094 986337 69094 986868 71332 986868 71332 986868 71332 986868 71332
meshes-CVIU11-5-188 10 897164 89788 0 0 942101 121863 942101 122007 959946 122586 959946 122586 974129 104569 974129 104569 985964 71304 985964 71304 987179 70591 987179 70591 987304 71360 987304 71360 987304 71360 987304 71360
meshes-CVIU11-5-191 10 982194 66506 982197 129997 983455 68515 983455 68755 980356 74587 980356 74587 977951 87621 977951 87621 978927 89992 978927 89992 987197 69421 987197 69421 987658 71318 987658 71318 987658 71318 987658 71318
meshes-CVIU11-5-200 10 745395 23923 0 0 905719 51368 905719 51368 955222 89196 955222 89196 978121 73738 978121 73738 982895 68643 982895 68643 986293 68958 986293 68958 986445 71039 986445 71039 986445 71039 986445 71039
meshes-CVIU11-5-212 10 332870 0 332870 0 885666 99338 885666 99338 938295 124774 938295 124774 970047 137494 970047 137494 971035 134533 971035 134533 987214 70379 987214 70379 987151 70840 987151 70840 987151 70840 987151 70840
meshes-CVIU11-5-216 10 332870 0 0 0 856499 86152 856499 86152 937747 123889 937747 123889 968988 135427 968988 135427 971484 126730 971484 126730 986310 70557 986310 70557 986445 70871 986445 70871 986445 70871 986445 70871
meshes-CVIU11-5-223 10 0 0 0 0 0 0 0 0 937025 124563 937025 124563 969908 136944 969908 136944 970073 138009 970073 138009 987198 70484 987198 70484 987220 71457 987220 71457 987220 71457 987220 71457
