instance family sequential-except-0-pf sequential-except-0-pd sequential-d2-except-0-pf sequential-d2-except-0-pd sequential-except-1-pf sequential-except-1-pd sequential-d2-except-1-pf sequential-d2-except-1-pd sequential-except-2-pf sequential-except-2-pd sequential-d2-except-2-pf sequential-d2-except-2-pd sequential-except-3-pf sequential-except-3-pd sequential-d2-except-3-pf sequential-d2-except-3-pd sequential-except-4-pf sequential-except-4-pd sequential-d2-except-4-pf sequential-d2-except-4-pd sequential-except-5-pf sequential-except-5-pd sequential-d2-except-5-pf sequential-d2-except-5-pd sequential-except-10-pf sequential-except-10-pd sequential-d2-except-10-pf sequential-d2-except-10-pd sequential-except-20-pf sequential-except-20-pd sequential-d2-except-20-pf sequential-d2-except-20-pd
g44-g60-normed 11 973482 14365 973141 30531 975678 16150 975678 19080 977880 18276 977880 19267 979399 20144 979399 20582 980673 22745 980673 22907 981847 25656 981847 25726 985514 42196 985514 42197 988171 82614 988171 82614
g44-g66-normed 11 748896 0 748896 0 907497 0 907497 0 939207 6622 939207 6622 954775 3693 954775 3693 965565 5982 965565 5982 972408 14111 972408 14111 988399 72231 988399 72328 989971 106201 989971 106201
g44-g73-normed 11 968459 10938 968244 32409 970759 12337 970759 15176 974152 14036 974152 14935 977041 15489 977041 15884 978971 17617 978971 17785 980484 20116 980484 20189 985866 35252 985866 35256 989585 79576 989585 79576
g44-g82-normed 11 749836 0 749836 0 908347 0 908347 0 940458 6798 940458 6798 955740 3594 955740 3594 966727 6036 966727 6036 973465 14168 973465 14168 989685 72473 989685 72601 991119 107278 991119 107278
g44-g86-normed 11 666026 0 666026 0 888296 0 888296 0 915838 14104 915838 14104 943695 6215 943695 6215 957395 6717 957395 6717 965332 8878 965332 8878 983083 26753 983083 26753 989744 75683 989744 75683
g44-g93-normed 11 991542 94976 991542 205368 991542 94976 991542 167557 991542 94976 991542 142870 991542 94976 991542 124914 991542 94976 991542 112685 991542 94976 991542 104995 991542 94976 991542 95130 991542 94976 991542 94976
g45-g58-normed 11 879574 698 879698 1112 931244 2254 931244 2256 948834 5585 948834 5585 959353 5795 959353 5795 966477 7212 966477 7212 971080 9498 971080 9498 981689 24269 981689 24269 986999 67812 986999 67812
g45-g59-normed 11 878074 713 876314 986 929398 2652 929398 2652 947677 5800 947677 5800 958825 5706 958825 5706 965600 7026 965600 7026 969816 8821 969816 8821 981625 23850 981625 23850 987010 68182 987010 68182
g45-g60-normed 11 972801 13025 972767 29909 974820 14636 974820 17381 976690 16869 976690 17772 978900 18841 978900 19221 980543 21332 980543 21469 981475 24163 981475 24228 985175 39589 985175 39590 987575 75327 987575 75327
g45-g66-normed 11 748896 0 748896 0 907497 0 907497 0 942177 6075 942177 6075 954775 3693 954775 3693 966256 5548 966256 5548 975433 19950 975433 19950 988218 68089 988218 68195 989832 99101 989832 99101
g45-g73-normed 11 967556 9500 967358 32118 970392 11275 970392 14191 973941 12956 973941 13775 976347 14304 976347 14695 978657 16460 978657 16585 979866 18737 979866 18804 985581 33167 985581 33167 989150 73438 989150 73438
g45-g82-normed 11 749836 0 749836 0 908347 0 908347 0 943438 6224 943438 6224 955740 3594 955740 3594 967881 5867 967881 5867 976817 20326 976817 20326 989230 67983 989230 68114 990681 98573 990681 98573
g45-g86-normed 11 666026 0 666026 0 899588 0 899588 0 915838 14104 915838 14104 943695 6215 943695 6215 957395 6717 957395 6717 965332 8878 965332 8878 982939 24763 982939 24763 989414 70870 989414 70870
g45-g93-normed 11 991171 86674 991171 193073 991171 86674 991171 154442 991171 86674 991171 129954 991171 86674 991171 112913 991171 86674 991171 101641 991171 86674 991171 95079 991171 86674 991171 86783 991171 86674 991171 86674
g46-g58-normed 11 422087 0 422087 0 681650 5419 681650 5419 818007 19823 818007 19823 896174 39429 896174 39663 932292 44888 932292 44939 951476 51203 951476 51263 979154 67940 979154 67940 988499 111231 988499 111231
g46-g59-normed 11 582535 0 582535 0 717527 0 717527 0 772443 2874 772443 2874 845333 17749 845333 17749 910892 39222 910892 39222 946453 51751 946453 51756 979135 67814 979135 67814 988559 110571 988559 110571
g46-g60-normed 11 964150 43744 963365 48982 968574 51159 968574 56564 971611 56798 971611 59756 975265 62547 975265 63745 978168 67973 978168 68390 980182 71983 980182 72115 985344 83153 985344 83153 988508 110169 988508 110169
g46-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 666245 0 666245 0 972260 92367 972260 93342 985906 93758 985906 94983 989927 110061 989927 110061 989971 111032 989971 111032
g46-g73-normed 11 966683 49311 967077 61295 971855 56956 971855 69027 975449 63309 975449 70080 978302 69108 978302 72170 980451 73908 980451 74880 982309 77042 982309 77295 985906 79472 985906 79472 990308 112005 990308 112005
g46-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 666811 0 666811 0 973482 94189 973482 95332 987192 95180 987192 96536 991190 111721 991190 111721 991119 112964 991119 112964
g46-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 974839 70209 974839 70209 991188 111841 991188 111841
g46-g93-normed 11 991542 99527 991542 232316 991542 99527 991542 179717 991542 99527 991542 135851 991542 99527 991542 112527 991542 99527 991542 102992 991542 99527 991542 100306 991542 99527 991542 99527 991542 99527 991542 99527
g47-g58-normed 11 422087 0 422087 0 679410 4884 679410 4884 822414 19481 822414 19481 899020 39733 899020 39959 932685 46154 932685 46209 951640 52227 951640 52285 978937 68664 978937 68664 988494 111358 988494 111358
g47-g59-normed 11 582535 0 582535 0 720125 0 720125 0 772443 2874 772443 2874 849116 17919 849116 17919 912064 39883 912064 39883 947222 51998 947222 52002 979048 68511 979048 68511 988302 111330 988302 111330
g47-g60-normed 11 964288 45023 963606 48877 968126 51448 968126 56977 971921 57593 971921 60567 975338 62722 975338 63921 977868 68450 977868 68833 980028 73016 980028 73163 985285 83718 985285 83718 988401 109941 988401 109941
g47-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 748896 121396 748896 121396 972260 92367 972260 93342 986082 93149 986082 94199 989704 109781 989704 109781 989809 110836 989809 110836
g47-g73-normed 11 966923 49218 967356 61474 971771 57671 971771 69743 975439 63298 975439 70017 977913 68800 977913 71760 980311 74025 980311 75050 982104 77795 982104 78081 985719 79465 985719 79465 990132 111755 990132 111755
g47-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 749836 123551 749836 123551 973482 94189 973482 95332 987371 93990 987371 95126 990888 111554 990888 111554 990996 112744 990996 112744
g47-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 974839 70209 974839 70209 990849 112967 990849 112967
g47-g93-normed 11 991408 99397 991408 231132 991408 99397 991408 178704 991408 99397 991408 135020 991408 99397 991408 111786 991408 99397 991408 102805 991408 99397 991408 100184 991408 99397 991408 99397 991408 99397 991408 99397
g48-g58-normed 11 0 0 0 0 527830 0 527830 0 751330 22954 751330 22954 847811 32544 847811 32623 908081 37855 908081 37864 937418 45086 937418 45142 976990 71164 976990 71164 988419 114411 988419 114411
g48-g59-normed 11 0 0 0 0 636917 0 636917 0 737494 1461 737494 1461 801162 7924 801162 7924 866951 26675 866951 26675 924110 42734 924110 42734 976859 71184 976859 71184 988349 114540 988349 114540
g48-g60-normed 11 960961 41747 960301 43133 964988 48310 964988 51810 969499 55185 969499 57425 973051 61876 973051 62945 976093 68023 976093 68502 978596 72340 978596 72510 984997 86801 984997 86801 988591 115195 988591 115195
g48-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 898454 93922 898454 93922 974285 106523 974285 106523 989718 114330 989718 114330 989971 118478 989971 118478
g48-g73-normed 11 963725 47005 963628 52306 968305 54267 968305 61053 972908 61807 972908 67040 976271 68340 976271 70712 978822 74084 978822 75217 980965 78170 980965 78599 984943 83516 984943 83516 990155 116937 990155 116937
g48-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 899099 93816 899099 93816 975802 107807 975802 107807 990858 116329 990858 116329 991119 120446 991119 120446
g48-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 960417 64775 960417 64775 991188 119247 991188 119247
g48-g93-normed 11 991542 106126 991542 244923 991542 106126 991542 197616 991542 106126 991542 152269 991542 106126 991542 124832 991542 106126 991542 112117 991542 106126 991542 107750 991542 106126 991542 106126 991542 106126 991542 106126
g49-g58-normed 11 551319 105311 551319 118100 719985 150528 706846 141315 832029 133407 824968 142110 887708 121327 883381 126234 906152 128067 902514 136291 924971 116998 923916 120872 973867 90038 973867 90546 988563 123621 988563 123621
g49-g59-normed 11 660173 99376 588201 40246 698516 116689 665362 105286 799285 119712 778893 128375 870497 114072 858981 126919 881012 125066 870573 133588 911656 127639 909809 131803 973376 91907 973376 92358 988563 123614 988563 123614
g49-g60-normed 11 961161 44816 961161 48674 965257 51319 965726 55301 969135 58204 969099 63850 972382 65224 972380 70463 975237 71801 974772 77980 977461 77999 977343 83194 984310 94732 984310 95212 988563 121314 988563 121314
g49-g66-normed 11 0 0 0 0 0 0 0 0 666245 216010 250790 250790 926704 383843 666245 653920 954477 288726 853903 289585 970207 205343 938105 173484 989971 121371 989232 124954 989971 121371 989971 121371
g49-g73-normed 11 964434 50509 964366 56759 968521 57955 968542 65343 972329 66214 972099 75049 974868 72756 975127 82275 975444 79094 975518 87487 978015 84172 978174 91074 984327 94112 984327 94520 990416 123073 990416 123073
g49-g82-normed 11 0 0 0 0 0 0 0 0 666811 219533 0 0 927463 388977 663165 658138 955742 291628 829680 338265 971436 208252 930929 208875 991119 124108 990230 127029 991119 124108 991119 124108
g49-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 955924 116563 955924 116570 991207 125250 991207 125250
g49-g93-normed 11 991542 109239 991542 148663 991542 109239 991542 140494 991542 109239 991542 134481 991542 109239 991542 129667 991542 109239 991542 124883 991542 109239 991542 121258 991542 109239 991542 111481 991542 109239 991542 109239
g5-g58-normed 11 891478 203878 891806 614101 896154 217490 896154 352079 898330 218329 898330 218329 899114 217135 899114 217135 900150 218207 900150 218207 900341 223412 900341 223412 905757 325249 905757 325249 905757 325249 905757 325249
g5-g59-normed 11 890592 195979 890569 567878 896101 214512 896101 348172 898553 215101 898553 215101 898987 215410 898987 215410 899842 220349 899842 220349 900719 227619 900719 227619 905757 325305 905757 325305 905757 325305 905757 325305
g5-g60-normed 11 901272 239585 900998 577419 902005 243503 902005 350417 902262 239596 902262 239596 902432 241936 902432 241936 902573 248234 902573 248234 903413 253796 903413 253796 905757 319346 905757 319346 905757 319346 905757 319346
g5-g66-normed 11 907497 320799 906736 795883 907497 320799 907497 448593 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799 907497 320799
g5-g73-normed 11 901767 238879 902334 665401 901966 235790 901966 379486 902018 228601 902018 228601 902901 232206 902901 232206 903096 236088 903096 236088 903550 240776 903550 240776 907592 327119 907592 327119 907592 327119 907592 327119
g5-g82-normed 11 908347 326673 900557 839173 908347 326673 908347 473007 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673 908347 326673
g5-g86-normed 11 0 0 0 0 899588 199522 899588 398516 899588 199522 899588 199522 899588 199522 899588 199522 899588 199522 899588 199522 899588 199522 899588 199522 908689 329528 908689 329528 908689 329528 908689 329528
g5-g93-normed 11 908372 287598 908372 398744 908372 287598 908372 321503 908372 287598 908372 287598 908372 287598 908372 287598 908372 287598 908372 287598 908372 287598 908372 287598 908372 287598 908372 287598 908372 287598 908372 287598
g50-g58-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 668005 253795 668005 267167 943710 454788 943710 455142
g50-g59-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 646633 204809 650454 215417 943981 461929 943981 462325
g50-g60-normed 11 847905 34803 847905 34803 872561 58531 872561 58531 888465 98989 888465 98989 899450 126049 899450 126221 910675 182251 910675 183008 917796 231821 917796 233810 940598 406621 940598 436817 962787 430901 962787 431171
g50-g66-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 499739 486551 0 0 960861 610984 960861 614108
g50-g73-normed 11 864747 56097 864747 56097 886634 93232 886634 93232 900022 128013 900022 128062 908978 166925 908978 167286 917689 213944 917689 215267 924518 253302 924518 257387 945733 416748 945758 459492 959076 450668 959076 450817
g50-g82-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 499405 493487 0 0 962221 620986 962221 622297
g50-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 936883 483340 936883 483340
g50-g93-normed 11 991542 341960 991542 422687 991542 341960 991542 417763 991542 341960 991542 413792 991542 341960 991542 411231 991542 341960 991542 408160 991542 341960 991542 405393 991542 341960 991542 394683 991542 341960 991542 375619
g6-g58-normed 11 927046 86552 926071 319438 920590 69506 920822 107672 931744 81794 931744 91420 937001 99085 937001 99443 939816 116672 939816 116672 940657 130377 940657 130377 944125 180331 944125 180331 944125 180331 944125 180331
g6-g59-normed 11 925424 82929 924375 303435 919896 68850 919677 105035 931729 82168 931729 91763 937287 100055 937287 100397 940407 117283 940407 117283 941398 132248 941398 132248 944125 180422 944125 180422 944125 180422 944125 180422
g6-g60-normed 11 937921 110276 937343 322208 938816 110700 938363 161106 940347 118794 940347 132982 941776 129863 941776 131013 942555 140645 942555 140645 943050 147686 943050 147686 944125 177213 944125 177213 944125 177213 944125 177213
g6-g66-normed 11 945296 177535 939055 438421 945296 177535 945191 265700 945296 177535 945296 209054 945296 177535 945296 185792 945296 177535 945296 177535 945296 177535 945296 177535 945296 177535 945296 177535 945296 177535 945296 177535
g6-g73-normed 11 932198 95615 931129 341822 934997 95254 934997 149704 939738 106432 939738 121910 942174 122624 942174 123518 943325 136191 943325 136191 944104 142788 944104 142788 945487 180375 945487 180375 945487 180375 945487 180375
g6-g82-normed 11 946177 180021 878848 209681 946177 180021 943670 238005 946177 180021 946177 215462 946177 180021 946177 189592 946177 180021 946177 180021 946177 180021 946177 180021 946177 180021 946177 180021 946177 180021 946177 180021
g6-g86-normed 11 0 0 0 0 888296 73802 888296 98445 940095 110880 940095 138641 940095 110880 940095 110880 943695 141410 943695 141410 943695 141410 943695 141410 946510 182400 946510 182400 946510 182400 946510 182400
g6-g93-normed 11 946788 158789 946788 232812 946788 158789 946788 181014 946788 158789 946788 165459 946788 158789 946788 160732 946788 158789 946788 158789 946788 158789 946788 158789 946788 158789 946788 158789 946788 158789 946788 158789
g7-g58-normed 11 486893 0 486893 0 722101 63444 722101 63444 896720 266942 896720 467054 909031 304880 909031 525093 922675 367475 922675 660636 928241 392093 928241 713979 946835 493249 946835 493249 946835 493249 946835 493249
g7-g59-normed 11 486893 0 486893 0 722101 0 722101 0 880299 189915 880299 355679 902425 289103 902425 526010 922675 371909 922675 691243 932556 415772 932556 783105 946835 493198 946835 493198 946835 493198 946835 493198
g7-g60-normed 11 930948 318766 930948 386121 935676 365261 935676 498223 938950 394497 938950 602852 939189 405909 939189 638266 941584 425203 941584 700777 942373 434484 942373 731138 946835 484606 946835 484606 946835 484606 946835 484606
g7-g66-normed 11 947815 484587 0 0 947815 484587 0 0 947815 484587 0 0 947815 484587 0 0 947815 484587 0 0 947815 484587 644180 644180 947815 484587 947815 484587 947815 484587 947815 484587
g7-g73-normed 11 935988 370018 935988 544007 939066 398249 939066 622991 941168 419116 941168 691821 942026 432745 942026 742010 943584 442858 943584 768306 943895 451883 943895 797408 948636 493686 948636 493686 948636 493686 948636 493686
g7-g82-normed 11 949315 493965 0 0 949315 493965 0 0 949315 493965 0 0 949315 493965 0 0 949315 493965 0 0 949315 493965 0 0 949315 493965 949315 493965 949315 493965 949315 493965
g7-g86-normed 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 948897 497915 948897 497915 948897 497915 948897 497915
g7-g93-normed 11 949517 435090 949517 523908 949517 435090 949517 523908 949517 435090 949517 523908 949517 435090 949517 523908 949517 435090 949517 523908 949517 435090 949517 523908 949517 435090 949517 435090 949517 435090 949517 435090
g8-g58-normed 11 948694 90088 947714 200086 947582 90961 947582 108083 951759 95165 951759 97159 955184 98701 955184 99480 958822 104903 958822 104903 961662 118867 961662 118867 963010 136203 963010 136203 963010 136203 963010 136203
g8-g59-normed 11 948350 90745 947507 195729 948232 92052 948232 108799 951094 95737 951094 97572 955073 97701 955073 98493 959245 105357 959245 105357 961357 119587 961357 119587 963010 136193 963010 136193 963010 136193 963010 136193
g8-g60-normed 11 958750 103052 958587 213466 959486 103566 959486 126993 960320 105513 960320 109292 961228 109837 961228 111309 962479 118357 962479 118357 963607 126551 963607 126551 963010 133823 963010 133823 963010 133823 963010 133823
g8-g66-normed 11 964677 134626 959469 307375 964677 134626 964677 201063 964677 134626 964677 149121 964677 134626 964677 137931 964677 134626 964677 134626 964677 134626 964677 134626 964677 134626 964677 134626 964677 134626 964677 134626
g8-g73-normed 11 957952 101721 957236 229840 957126 100790 957126 122844 958942 102806 958942 105799 961153 106285 961153 107688 963725 117984 963725 117984 964318 128452 964318 128452 964995 136572 964995 136572 964995 136572 964995 136572
g8-g82-normed 11 965347 136180 948568 289916 965347 136180 966125 209458 965347 136180 965347 152119 965347 136180 965347 140046 965347 136180 965347 136180 965347 136180 965347 136180 965347 136180 965347 136180 965347 136180 965347 136180
g8-g86-normed 11 666026 0 666126 0 908689 147860 908689 147860 951479 108073 951479 108073 961883 117311 961883 117311 965332 137050 965332 137050 965332 137050 965332 137050 965332 137050 965332 137050 965332 137050 965332 137050
g8-g93-normed 11 966153 120056 966153 173620 966153 120056 966153 135448 966153 120056 966153 123151 966153 120056 966153 120857 966153 120056 966153 120056 966153 120056 966153 120056 966153 120056 966153 120056 966153 120056 966153 120056
g9-g58-normed 11 949402 14719 949010 51662 955575 17869 955443 21481 958645 22491 958372 22249 961852 29883 961852 29929 966389 46533 966389 46534 967708 65088 967708 65088 969481 90446 969481 90446 969481 90446 969481 90446
