instance family sequential-d2-except-0 sequential-d2-except-1 sequential-d2-except-2 sequential-d2-except-3 sequential-d2-except-4 sequential-d2-except-5 sequential-d2-except-10 sequential-d2-except-20
g11-g47 2 630 8133 72607 912386 1000000 1000000 193 6
g11-g48 2 1619 20132 221643 1000000 1000000 1000000 15 6
g11-g49 2 1000000 1000000 1000000 1000000 44868 1000000 11461 5
g11-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 13 13
g12-g20 2 206 6170 20555 107973 524696 1000000 1000000 4
g12-g21 2 4 5 5 6 4 6 4 4
g12-g23 2 2 1 2 1 44 247 1000000 2
g12-g26 2 1 1 1 7 37 228 1000000 8
g12-g27 2 2 31 1058 791102 1000000 1000000 11554 5
g12-g29 2 67 852 3255 9167 22635 50717 1000000 5
g12-g30 2 72 769 3110 8646 21960 49697 1000000 7
g12-g31 2 410 1994 6982 18857 47944 129709 1000000 5
g12-g32 2 16 12 12 12 12 12 12 12
g12-g38 2 2 1 1 9 1000000 1000000 34776 4
g12-g40 2 19 12 12 12 12 12 14 14
g12-g43 2 21 202207 1000000 1000000 1000000 1000000 87 8
g12-g44 2 115 1079 3777 10542 28491 71858 1000000 8
g12-g45 2 111 1001 3601 10270 27247 67913 1000000 8
g12-g46 2 5 26 184 739 2623 7807 1000000 9
g12-g47 2 7 26 204 780 2509 7646 1000000 7
g12-g48 2 8 96 618 2257 6772 15875 1000000 7
g12-g50 2 1000000 57 177 1000000 1000000 823335 18 13
g13-g15 2 2 1 1 3812 844 2 2 2
g13-g20 2 1394 11770 27 3 4 3 3 3
g13-g21 2 4 5 5 5 7 7 5 5
g13-g23 2 1 1 53 90811 25251 1948 3 3
g13-g25 2 1 1 1 1 47023 1000000 4 2
g13-g26 2 1 4 29 1000000 34006 2 5 3
g13-g27 2 3325 16351 3 625 4 3 3 3
g13-g29 2 19 163 581 21497 1000000 400371 5 5
g13-g30 2 24 150 535 16676 1000000 370652 5 5
g13-g31 2 61 397 1379 488941 1000000 5792 5 5
g13-g32 2 16 17 12 17 12 12 12 12
g13-g38 2 1 1 2 2 3 12 1000000 4
g13-g40 2 13 13 12 12 12 19 15 19
g13-g43 2 376427 1000000 1000000 5 5 123 7 7
g13-g44 2 73 381 1589 1000000 1000000 1000000 7 6
g13-g45 2 65 357 1515 1000000 1000000 75387 7 8
g13-g46 2 5 11 40 128 898 1000000 6 7
g13-g47 2 5 11 40 125 915 1000000 6 7
g13-g48 2 7 25 129 333 1000000 1000000 7 7
g13-g49 2 103 1000000 45433 1000000 6 6 6 6
g13-g50 2 45425 1000000 1000000 2745 13 13 18 14
g14-g15 2 1 279 1000000 1000000 1000000 1000000 304 2
g14-g20 2 7869 5496 15 3 3 3 4 4
g14-g21 2 6 5 4 7 4 4 6 6
g14-g23 2 3 11261 1000000 3 86 5 3 4
g14-g25 2 1 1 3 1000000 1000000 1000000 1000000 4
g14-g26 2 2 237 1000000 5 3 3 3 3
g14-g27 2 1000000 1000000 5 5 4 4 4 3
g14-g29 2 29 205 1000000 1000000 13707 17 5 5
g14-g30 2 43 178 1000000 1000000 49989 24 6 6
g14-g31 2 55 362 1000000 1000000 32944 18 7 5
g14-g32 2 14 17 17 12 12 12 17 12
g14-g38 2 1 2 3 3 7 52 1000000 1000000
g14-g40 2 13 13 12 18 12 17 14 14
g14-g43 2 6971 4264 13433 524 9 9 5 5
g14-g44 2 36 376 1000000 1000000 13656 30 7 6
g14-g45 2 53 387 1000000 1000000 10725 34 7 8
g14-g46 2 9 26 109 359322 1000000 1000000 7 7
g14-g47 2 7 24 106 356912 1000000 1000000 7 7
g14-g48 2 11 56 257 1000000 1000000 1000000 7 7
g14-g49 2 1000000 493 223 6 6 6 6 6
g14-g50 2 412 1000000 13 13 13 18 18 18
g15-g20 2 56 2569 9732 4 3745 3 3 3
g15-g21 2 6 5 5 6 5 5 4 4
g15-g23 2 2 1 1 114 794 21553 4 3
g15-g25 2 1 1 1 1 1 45968 3 2
g15-g26 2 2 1 13 60 1000000 37900 4 4
g15-g27 2 71 68571 29663 61 80 4 3 3
g15-g29 2 11 65 332 929 21667 1000000 5 5
g15-g30 2 9 56 297 860 16515 1000000 7 7
g15-g31 2 29 182 738 2032 482787 1000000 5 5
g15-g32 2 12 12 12 12 15 12 12 12
g15-g38 2 1 1 3 2 4 3 1000000 4102
g15-g40 2 13 17 13 18 13 13 14 14
g15-g43 2 1000000 1000000 1000000 3146 8 5 5 8
g15-g44 2 17 158 627 2341 1000000 1000000 7 7
g15-g45 2 14 150 600 2314 1000000 1000000 9 7
g15-g46 2 5 7 19 72 176 810 7 7
g15-g47 2 5 7 19 55 170 771 7 9
g15-g48 2 8 12 52 178 385 1000000 7 7
g15-g49 2 23 34598 1000000 313597 29 6 6 6
g15-g50 2 1000000 81073 1000000 21 14 14 13 14
g16-g20 2 1000000 1000000 8173 1000000 167777 14 4 3
g16-g21 2 4 5 5 5 5 5 6 6
g16-g22 2 1 1 5 301 8202 89855 1000000 1000000
g16-g23 2 1 770 16595 248148 1000000 1000000 1000000 482304
g16-g25 2 1 1 1 1 1 1 1000000 1000000
g16-g26 2 1 1 2050 385468 1000000 1000000 1000000 1000000
g16-g27 2 220787 1000000 1000000 1000000 1000000 1000000 1000000 4
g16-g28 2 1 1 1 1 1 1 5077 1000000
g16-g29 2 348 2183 28437 376739 1000000 1000000 1000000 3445
g16-g30 2 397 2030 24586 324033 1000000 1000000 1000000 79606
g16-g31 2 785 6940 174761 1000000 1000000 1000000 1000000 40
g16-g32 2 13 13 12 17 12 12 12 17
g16-g33 2 1 1 1 21 138 749 1000000 1000000
g16-g37 2 4 42 944 2820 21959 11685 470680 2232
g16-g38 2 2 2 1 2 744 65305 1000000 1000000
g16-g40 2 19 13 13 13 13 13 14 14
g16-g43 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 15
g16-g44 2 753 11720 324345 1000000 1000000 1000000 1000000 24
g16-g45 2 757 11238 312853 1000000 1000000 1000000 1000000 15
g16-g46 2 13 71 1017 12827 69790 861404 1000000 1000000
g16-g47 2 17 70 1001 12506 68254 847805 1000000 1000000
g16-g48 2 28 315 2024 27055 155831 1000000 1000000 1000000
g16-g49 2 419953 1000000 1000000 1000000 1000000 1000000 1000000 7
g16-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 14
g17-g18 2 1 1 1 1 2 1 2 3
g17-g19 2 15 26529 1000000 1000000 1000000 1000000 1000000 25
g17-g20 2 3 3 3 3 3 3 3 3
g17-g21 2 5 5 5 7 5 5 5 5
g17-g22 2 1 235303 1000000 1000000 1000000 1000000 1000000 1000000
g17-g23 2 1 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g17-g24 2 0 1 1 1788 90098 1000000 1000000 1000000
g17-g25 2 1 1 1 1 1000000 1000000 1000000 1000000
g17-g26 2 1 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g17-g27 2 1000000 1000001 1000000 1000000 1000000 1000000 1000000 7
g17-g28 2 1 1 93 4165 91631 1000000 1000000 1000000
g17-g29 2 5 5 5 5 5 5 7 8
g17-g30 2 5 5 5 5 5 8 5 6
g17-g31 2 5 5 5 5 8 5 6 6
g17-g32 2 13 13 13 18 13 13 16 13
g17-g33 2 241 15558 1000000 1000000 1000000 1000000 1000000 26
g17-g34 2 2 593 8141 126398 1000000 1000000 1000000 1000000
g17-g35 2 18 5392 245845 1000000 1000000 1000000 1000000 1000000
g17-g36 2 6 2339 135102 1000000 1000000 1000000 1000000 1000000
g17-g37 2 272421 1000000 1000000 1000000 5844 142353 6877 219
g17-g38 2 1 1 1 1000000 1000000 1000000 1000000 5
g17-g39 2 16 46 57 38 50 77 31138 1362
g17-g40 2 19 13 13 13 13 13 15 15
g17-g41 2 224 19004 1000000 527133 1000000 1000000 9135 20
g17-g42 2 36612 1000000 1000000 1000000 1000000 1000000 1000000 14
g17-g43 2 1000000 324 5221 12 362 9 32 796
g17-g44 2 6 7 10 7 7 7 10 7
g17-g45 2 6 7 7 7 7 7 7 7
g17-g46 2 6 7 7 10 7 9 8 8
g17-g47 2 6 7 10 8 7 9 8 8
g17-g48 2 9 8 44 7 8 10 8 8
g17-g49 2 5 12 101 1000000 1000000 24119 1000000 1000000
g17-g50 2 88 14992 14 3623 33 1651 346300 15
g18-g19 2 1 1 164272 1000000 1000000 1000000 1000000 1000000
g18-g20 2 5 4 3 4 3 3 3 3
g18-g21 2 5 5 5 5 5 7 7 7
g18-g22 2 2 66292 1000000 1000000 1000000 1000000 1000000 1000000
g18-g23 2 1 1 1000000 1000000 1000000 1000000 1000000 1000000
g18-g24 2 0 0 1 1 3663 19729 1000000 1000000
g18-g25 2 1 1 1 1 1000000 1000000 1000000 1000000
g18-g26 2 1 1 1 1000000 1000000 1000000 1000000 1000000
g18-g27 2 3 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g18-g28 2 1 1 1 645 3713 30835 1000000 1000000
g18-g29 2 230 271 70 15 6 6 5 6
g18-g30 2 653 1732 10 38 13 544 5 5
g18-g31 2 7 12 31 16 6 6 6 6
g18-g32 2 18 13 13 13 13 13 13 13
g18-g33 2 227 7892 94317 1000000 1000000 1000000 1000000 1000000
g18-g34 2 1 693 3370 22570 234972 1000000 1000000 1000000
g18-g35 2 18 4020 36740 339867 1000000 1000000 1000000 1000000
g18-g36 2 2 2454 18431 238060 1000000 1000000 1000000 1000000
g18-g37 2 319851 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g18-g38 2 1 1 2 1 1000000 1000000 1000000 1000000
g18-g39 2 337 17754 287815 1000000 1000000 1000000 1000000 1000000
g18-g40 2 14 13 13 13 13 13 15 15
g18-g41 2 266 9807 129825 1000000 1000000 1000000 1000000 1000000
g18-g42 2 7722 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g18-g43 2 1000000 1000000 1000000 1000000 1000000 1000000 938098 997
g18-g44 2 91530 5108 954 70 12 10 10 10
g18-g45 2 382069 596 499 31 8 16 7 9
g18-g46 2 1000000 1000000 1000000 1000000 1000000 9997 13 13
g18-g47 2 1000000 1000000 1000000 1000000 1000000 9669 18 18
g18-g48 2 1000000 1000000 1000000 1000000 384475 387501 80 110
g18-g49 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g18-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 2624 1674
g19-g20 2 1000000 263845 570 3 7 5 4 4
g19-g21 2 7 7 5 5 5 8 5 5
g19-g22 2 1 2 151 941 8027 68472 1000000 84
g19-g23 2 2 6292 112489 1000000 1000000 1000000 1000000 1000000
g19-g25 2 1 1 1 1 1 814 1000000 1000000
g19-g26 2 2 1 282315 1000000 1000000 1000000 1000000 1000000
g19-g27 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 185
g19-g28 2 1 1 1 1 1 32 75772 1000000
g19-g29 2 1000000 1000000 1000000 1000000 1000000 1000000 6 6
g19-g30 2 1000000 1000000 1000000 1000000 1000000 1000000 7 6
g19-g31 2 1000000 1000000 1000000 1000000 482038 191799 8 6
g19-g32 2 13 13 13 16 13 15 13 13
g19-g33 2 2 8 169 1067 7128 46480 1000000 286201
g19-g35 2 2 2 66 307 2514 16032 1000000 518
g19-g37 2 66 29023 780082 1000000 1000000 1000000 1000000 6
g19-g38 2 2 1 2 1000000 1000000 1000000 1000000 1000000
g19-g40 2 14 13 13 13 13 13 15 15
g19-g41 2 2 4 126 800 5588 40056 1000000 1000000
g19-g42 2 3 9 1711 16279 185204 1000000 1000000 1000000
g19-g43 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g19-g44 2 1000001 1000000 1000000 1000000 1000000 78686 2597 12
g19-g45 2 1000000 1000000 1000000 1000000 1000000 127914 16302 8
g19-g46 2 60458 1000000 1000000 1000000 1000000 1000000 92 11
g19-g47 2 58352 1000000 1000000 1000000 1000000 1000000 69 8
g19-g48 2 230489 1000000 1000000 1000000 1000000 1000000 50 8
g19-g49 2 773264 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g19-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 15
g2-g10 2 0 0 0 0 0 0 0 0
g2-g11 2 0 2 0 0 0 0 0 0
g2-g12 2 0 0 0 0 0 0 0 0
g2-g13 2 0 0 0 0 0 0 0 0
g2-g14 2 0 0 0 0 0 0 0 0
g2-g15 2 0 0 0 0 0 0 0 0
g2-g16 2 0 0 0 0 0 0 0 1
g2-g17 2 0 0 0 0 0 0 0 0
g2-g18 2 0 0 0 0 0 0 0 0
g2-g19 2 0 0 0 0 0 0 0 1
g2-g20 2 1 1 1 2 1 1 1 1
g2-g21 2 3 4 4 4 3 3 3 3
g2-g22 2 1 0 0 1 0 0 1 0
g2-g23 2 1 1 1 1 1 1 1 1
g2-g24 2 5 0 0 0 0 0 0 0
g2-g25 2 0 0 0 0 0 0 0 0
g2-g26 2 1 1 1 1 1 1 1 1
g2-g27 2 1 1 1 2 2 2 1 1
g2-g28 2 0 0 0 1 0 0 0 0
g2-g29 2 3 4 4 3 4 3 3 3
g2-g3 2 3 0 0 0 0 0 0 0
g2-g30 2 3 3 4 3 4 4 3 3
g2-g31 2 5 3 3 3 3 3 3 3
g2-g32 2 14 10 13 10 14 10 14 14
g2-g33 2 1 1 1 1 1 1 1 1
g2-g34 2 1 1 1 1 1 1 1 1
g2-g35 2 1 1 1 1 1 1 2 1
g2-g36 2 1 1 1 1 1 1 1 1
g2-g37 2 2 2 3 3 2 2 2 2
g2-g38 2 1 1 1 1 1 1 1 1
g2-g39 2 1 1 1 1 1 1 1 1
g2-g4 2 0 0 0 0 0 0 0 0
g2-g40 2 10 10 15 10 10 11 11 11
g2-g41 2 1 1 1 1 1 1 1 1
g2-g42 2 1 1 1 2 2 2 2 2
g2-g43 2 3 2 2 3 2 3 3 2
g2-g44 2 3 5 5 4 5 5 4 4
g2-g45 2 4 4 4 4 4 4 4 4
g2-g46 2 4 4 5 4 6 6 4 4
g2-g47 2 4 4 4 4 4 4 4 4
g2-g48 2 4 6 4 4 4 4 6 4
g2-g49 2 4 3 4 3 3 3 3 4
g2-g5 2 0 0 0 0 0 0 0 0
g2-g50 2 10 15 14 16 11 11 11 11
g2-g6 2 0 0 0 0 0 0 0 0
g2-g7 2 0 0 0 0 0 0 0 0
g2-g8 2 0 0 0 0 0 0 0 0
g2-g9 2 0 0 0 0 0 0 0 0
g20-g21 2 10 7 7 10 7 7 6 6
g20-g23 2 3 2 2 2 2 2 2 1000000
g20-g26 2 2 2 2 3 2 2 2 1000000
g20-g27 2 3 3 3 4 3 3 2 1000000
g20-g29 2 6 4 5 6 7 7 55914 1000000
g20-g30 2 4 6 7 5 7 5 49709 1000000
g20-g31 2 5 5 5 5 10 137 179221 1000000
g20-g32 2 15 15 19 15 21 21 14 14
g20-g38 2 3 2 3 2 3 2 2 100860
g20-g40 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g20-g43 2 5 4 6 4 4 4 1000000 1000000
g20-g44 2 7 5 5 6 6 6 124092 1000000
g20-g45 2 5 7 5 6 6 6 115226 1000000
g20-g48 2 5 6 6 6 6 6 5493 1000000
g20-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 21385
g21-g27 2 6 4 4 4 4 4 6 6
g21-g32 2 17 17 17 24 22 17 17 16
g21-g40 2 14 911 13040 8570 29249 78778 1000000 1000000
g21-g50 2 19 14 16 15 15 15 1000000 18
g22-g23 2 2 2 648280 1000000 1000000 1000000 1000000 1000000
g22-g25 2 1 1 1 1 1 1 1000000 1000000
g22-g26 2 2 2 2 1000000 1000000 1000000 1000000 1000000
g22-g27 2 107 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g22-g28 2 1 1 1 1 1 1 9106 1000000
g22-g29 2 94 211 672 2422 1000000 1000000 1000000 3541
g22-g30 2 86 199 642 2024 1000000 1000000 1000000 1000000
g22-g31 2 142 431 1555 11798 1000000 1000000 1000000 126111
g22-g32 2 15 14 19 17 14 19 19 19
g22-g33 2 2 2 3 2 2 466 1000000 1000000
g22-g37 2 5 168 536 336 3419 444 1229 1000000
g22-g38 2 2 2 2 2 6 8 1000000 1000000
g22-g40 2 14 21 14 14 14 14 16 16
g22-g43 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g22-g44 2 75 497 2540 18705 1000000 1000000 1000000 11802
g22-g45 2 65 482 2902 17927 1000000 1000000 1000000 1360
g22-g46 2 17 31 79 203 486 1000000 1000000 1000000
g22-g47 2 12 30 90 238 479 1000000 1000000 1000000
g22-g48 2 28 74 183 370 1031 1000000 1000000 1000000
g22-g49 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g22-g50 2 1000000 1000000 558 283 7474 1000000 1000000 1000000
g23-g27 2 3 15 141314 1000000 1000000 1000000 9 7
g23-g32 2 15 15 14 20 14 17 14 14
g23-g40 2 1000000 62536 17 19 15 15 17 16
g23-g50 2 15 12378 27 17 1000000 17 16 16
g24-g25 2 2 1000000 1000000 1000000 1000000 1000000 1000000 7
g24-g26 2 6 4 6 241873 3262 6 6 4
g24-g27 2 41 11 97 9 6 6 6 8
g24-g28 2 2 2 2 2 8 1000000 1000000 53
g24-g29 2 1000000 1000000 1000000 1000000 433458 601651 7 7
g24-g30 2 1000001 1000000 1000000 1000000 407036 566730 7 7
g24-g31 2 1000000 1000000 1000000 1000000 925889 1000000 8 7
g24-g32 2 14 14 19 14 14 14 14 14
g24-g33 2 3 2 3 1000000 1000000 1000000 6 7
g24-g35 2 3 11 73 1000000 1000000 1000000 6 6
g24-g36 2 3 3 3 8850 1000000 1000000 12 6
g24-g37 2 17 6 6 7 7 6 7 7
g24-g38 2 6 1000000 1000000 1000000 1000000 1000000 1000000 303
g24-g39 2 2 3 3 1000000 1000000 1000000 553 6
g24-g40 2 15 15 15 15 15 20 16 16
g24-g41 2 4 3 4 1000000 1000000 1000000 6 7
g24-g42 2 15 16 95391 8 9 10 7 7
g24-g43 2 38 11 13 25535 11 8 9 11
g24-g44 2 146 802 1000000 1000000 1000000 1000000 34 9
g24-g45 2 167 751 1000000 1000000 1000000 961355 31 12
g24-g46 2 17 1000000 1000000 1000000 1000000 1000000 10 9
g24-g47 2 16 1000000 1000000 1000000 1000000 1000000 11 9
g24-g48 2 1000000 1000000 1000000 1000000 1000000 1000000 10 10
g24-g49 2 7 12 10 9 8 12 8 8
g24-g50 2 15 16 16 16 16 16 16 16
g25-g26 2 91 1604 11349 14 4 160 6 5
g25-g27 2 19077 190265 1000000 25 79 12 13 5
g25-g29 2 51 101 357 702 1679 65102 1000000 7
g25-g30 2 53 98 264 669 1520 22626 1000000 7
g25-g31 2 56 208 535 1384 3761 1000000 2675 7
g25-g32 2 14 17 14 14 14 14 14 14
g25-g38 2 3 2 3 5 8 8 1000000 495
g25-g40 2 22 15 15 15 15 22 16 16
g25-g43 2 111519 8 135 16 2230 62 13 8
g25-g44 2 34 208 554 1626 5303 1000000 3794 10
g25-g45 2 33 206 521 1580 4950 1000000 7295 10
g25-g46 2 6 16 36 98 234 486 1000000 10
g25-g47 2 8 16 34 92 226 479 1000000 10
g25-g48 2 9 43 80 212 453 1024 1000000 10
g25-g49 2 1000000 504699 9 16 13 9 8 9
g25-g50 2 15 17 17 17 17 23 16 16
g26-g27 2 3 956 1000000 1000000 1000000 1000000 1000000 12
g26-g32 2 20 21 20 15 15 15 15 20
g26-g40 2 17 16 16 16 16 16 25 17
g26-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 17 17
g27-g32 2 17 17 16 16 16 16 16 16
g27-g50 2 18 1000000 1000000 1000000 1000000 1000000 19 26
g28-g29 2 9 9 9 9 9 9 9 9
g28-g30 2 16 9 9 9 9 9 10 9
g28-g31 2 9 9 9 9 10 14 13 9
g28-g32 2 16 16 23 16 16 16 16 16
g28-g33 2 3 16 1000000 1000000 11296 1000000 12 7
g28-g37 2 1000000 1000000 3415 647 236 682192 15 15
g28-g38 2 2 1000000 1000000 1000000 1000000 1000000 59 47
g28-g40 2 17 17 18 17 17 26 20 19
g28-g43 2 1000000 1000000 30 215 533 320151 13 12
g28-g44 2 10 30 13 13 14 16 16 14
g28-g45 2 9 12 13 14 14 15 16 14
g28-g46 2 11 14 13 13 13 13 13 13
g28-g47 2 16 14 13 15 19 13 13 13
g28-g48 2 16 13 13 18 14 13 13 13
g28-g49 2 1000000 1000000 4620 12 5201 12 12 12
g28-g50 2 1000000 19 20 20 28 19 20 20
g29-g30 2 7 12 46 376 1643 6829 93889 310998
g29-g31 2 10 43 29 54 102 50 352 1482
g29-g32 2 22 21 20 19 18 18 18 18
g29-g40 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000001
g29-g44 2 11 8 10 7 7 9482 1000000 1000000
g29-g45 2 7 11 8 7 7 6836 1000000 1000000
g29-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g3-g10 2 1 23 0 0 0 0 0 0
g3-g11 2 1 97 539 0 0 0 0 0
g3-g12 2 1 1149 13587 0 0 0 0 0
g3-g13 2 0 0 0 0 0 0 0 0
g3-g14 2 0 0 0 0 0 0 0 0
g3-g15 2 0 0 0 0 0 0 0 0
g3-g16 2 5 0 0 0 0 0 0 0
g3-g17 2 0 62 125 0 0 0 0 0
g3-g18 2 1 67 220 0 0 0 0 0
g3-g19 2 1 127 708 0 0 0 0 0
g3-g20 2 1 2 1 1 1 1 2 2
g3-g21 2 4 4 4 3 3 4 3 4
g3-g22 2 4 3 0 0 1 1 0 0
g3-g23 2 1 1 1 1 1 1 1 1
g3-g24 2 0 12 306 0 0 0 0 0
g3-g25 2 0 0 0 0 0 0 0 0
g3-g26 2 1 1 1 1 1 1 1 1
g3-g27 2 1 1 3 1 1 1 1 1
g3-g28 2 0 9 52 0 0 0 0 0
g3-g29 2 4 3 3 4 3 3 3 3
g3-g30 2 3 3 3 3 3 4 4 4
g3-g31 2 5 4 5 3 3 3 3 3
g3-g32 2 10 10 10 10 10 10 10 10
g3-g33 2 81 438 1 1 1 1 1 1
g3-g34 2 2 124 419 1 1 1 1 1
g3-g35 2 4 1 1 1 1 1 2 1
g3-g36 2 30 4 1 1 1 1 1 1
g3-g37 2 2 3 3 2 3 3 3 3
g3-g38 2 1 1058 13545 1 1 1 1 1
g3-g39 2 33 383 2498 1 1 1 1 1
g3-g4 2 0 0 0 0 0 0 0 0
g3-g40 2 16 15 10 10 10 10 11 11
g3-g41 2 53 565 1 1 2 1 1 1
g3-g42 2 2 2 1 2 1 1 2 2
g3-g43 2 2 3 3 2 3 3 2 2
g3-g44 2 3 4 5 4 4 4 4 4
g3-g45 2 5 4 5 4 4 4 4 4
g3-g46 2 4 4 6 4 4 4 6 6
g3-g47 2 5 5 4 6 4 4 4 4
g3-g48 2 5 4 4 4 4 4 4 4
g3-g49 2 4 3 3 3 3 3 3 3
g3-g5 2 0 2 6 0 0 0 0 0
g3-g50 2 10 11 11 11 11 11 11 11
g3-g6 2 0 5 0 0 0 0 0 0
g3-g7 2 0 765 4429 0 0 0 0 0
g3-g8 2 5 1 0 0 0 0 0 0
g3-g9 2 0 14 0 0 0 0 0 0
g30-g31 2 7 7 7 7 9 7 91 933
g30-g32 2 16 15 19 17 14 14 18 18
g30-g40 2 16 16 16 15 15 14 1000000 1000000
g30-g44 2 7 10 8 7 7 7 5972 1000000
g30-g45 2 7 8 8 7 7 563 1000000 1000000
g30-g50 2 21 16 17 16 15 15 1000000 1000000
g31-g32 2 32 29 29 20 19 19 18 25
g31-g40 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g31-g50 2 22 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g33-g37 2 7 476 146357 1000000 1000000 1000000 1000000 1000000
g33-g38 2 3 2 2 2 3 2950 1000001 1000000
g33-g40 2 18 27 26 18 18 18 20 29
g33-g43 2 6 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g33-g44 2 242867 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g33-g45 2 208807 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g33-g46 2 54 2592 30646 304184 1000000 1000000 1000000 1000000
g33-g47 2 52 2472 29996 295821 1000000 1000000 1000000 1000000
g33-g48 2 134 6833 90247 1000000 1000000 1000000 1000000 1000000
g33-g49 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g33-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g34-g35 2 4 11475 130866 1000000 1000000 1000000 1000000 1000000
g34-g36 2 4 11274 154532 1000000 1000000 1000000 1000000 1000000
g34-g37 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g34-g38 2 4 4 4 3 1000000 1000000 1000000 1000000
g34-g39 2 4 40521 459981 1000000 1000000 1000000 1000000 1000000
g34-g40 2 30 28 20 20 20 20 31 31
g34-g41 2 533 35460 468860 1000000 1000000 1000000 1000000 1000000
g34-g42 2 9389 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g34-g43 2 5 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g34-g44 2 7 8 1000000 1000000 1000000 1000000 1000000 1000000
g34-g45 2 7 8 1000000 1000000 1000000 1000000 1000000 1000000
g34-g46 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g34-g47 2 1000000 1000000 1000000 1000000 1000000 1000001 1000000 1000000
g34-g48 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g34-g49 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g34-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g35-g37 2 22068 1000000 1000000 1000000 186741 217472 1000000 1000000
g35-g38 2 3 4 3 4 3 1000000 1000000 1000000
g35-g40 2 21 30 28 20 28 20 23 24
g35-g41 2 5 7 218 7786 185940 1000000 1000000 1000000
g35-g42 2 7 818272 1000000 1000000 1000000 1000000 1000000 1000000
g35-g43 2 5 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g35-g44 2 10 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g35-g45 2 10 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g35-g46 2 41 174 1000000 1000000 1000000 1000000 1000000 1000000
g35-g47 2 29 169 1000000 1000000 1000000 1000000 1000000 1000000
g35-g48 2 45 558 1000000 1000000 1000000 1000000 1000000 1000000
g35-g49 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g35-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 186251
g36-g37 2 3931 19658 1000000 62217 158004 516214 1000000 1000000
g36-g38 2 3 3 3 3 3 1000000 1000000 1000000
g36-g40 2 21 26 20 27 30 20 23 34
g36-g41 2 5 104 2633 25715 181760 1000000 1000000 1000000
g36-g42 2 6 25029 487366 1000000 1000000 1000000 1000000 1000000
g36-g43 2 5 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g36-g44 2 9 8 1000000 1000000 1000000 1000000 1000000 1000000
g36-g45 2 7 8 1000000 1000000 1000000 1000000 1000000 1000000
g36-g46 2 133 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g36-g47 2 112 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g36-g48 2 307 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g36-g49 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g36-g50 2 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g37-g38 2 3 3 3 4 3 3 4 1000000
g37-g40 2 1000000 1000000 1000000 20179 1000000 1000000 1000001 1000000
g37-g43 2 5 6 6 9 9 1000000 1000000 1000000
g37-g44 2 10 8 8 8 8 1000000 1000000 1000000
g37-g45 2 7 10 8 11 8 1000000 1000000 1000000
g37-g46 2 18 75 212 686 13858 270229 1000000 1000000
