instance family sequential-d2-except-0 sequential-d2-except-1 sequential-d2-except-2 sequential-d2-except-3 sequential-d2-except-4 sequential-d2-except-5 sequential-d2-except-10 sequential-d2-except-20
si4_b06m_m400.00 4 50 54 57 78 551 334 82331 300151
si4_b06m_m400.04 4 75 77 70 84 119 391 522 1000000
si4_b06m_m400.09 4 51 56 61 70202 121 2432 365 1000000
si4_b06m_m400.02 4 50 57 56 618 228 141 6683 1000000
si2_m4Dr2_m625.05 6 127 912 10510 1767 2490 29458 2830 1000001
si2_m4Dr2_m625.00 6 101 934 1000000 23073 1000000 1000000 192 87241
si2_m4Dr2_m625.08 6 79 99 125 355 216 155 36080 1000000
si2_m4Dr2_m625.09 6 85 158 1236 8990 4884 1922 3777 1000000
si2_m4Dr2_m625.06 6 89 1116 183085 7974 6768 3015 1000000 25609
si2_m4Dr2_m625.04 6 88 1000000 1000000 1000000 1134 2403 1636 224
si2_m4Dr2_m625.01 6 88 357 140 6038 2842 20997 9425 1000000
si2_m4Dr2_m625.03 6 88 1028 1165 1000000 1000000 1000000 1000000 145
si2_m4Dr2_m625.02 6 90 365 1000000 1000000 1000000 87442 135 561
si2_m4Dr2_m625.07 6 90 316 3178 18938 1646 13955 1000000 122
si2_r005_m200.02 7 46 3352 104866 372 37 16 16 16
si2_r005_m200.01 7 14730 48 19 16 60 16 16 16
si2_r005_m200.03 7 93 152 20 22 22 22 16 16
si2_r005_m200.05 7 17019 3346 185053 1222 23 16 16 16
si2_r005_m200.08 7 15226 50 23 23 22 22 23 22
si2_r005_m200.04 7 660 60 577 18 45 16 16 16
si2_r005_m200.09 7 32 52 1139 16 23 22 16 16
si2_r005_m200.06 7 449 114 46 31 21 16 16 16
si2_r005_m200.00 7 3947 1870 46 16 16 16 16 16
si2_r005_m200.07 7 79 221 63 17 16 16 16 16
si4_b03m_m400.03 4 41 56 59 58 295 116862 332527 67
si4_b03m_m400.09 4 42 56 56 57 722641 110 69 1000000
si4_b03m_m400.08 4 42 89 190828 1000001 419464 1000001 168 1135
si4_b03m_m400.04 4 43 57 55 69 2852 597005 107 67
si4_b03m_m400.00 4 64 292 24635 1000001 1000000 1000001 84 68
si4_b03m_m400.01 4 43 54 90 95 82 1000001 167 209
si4_b03m_m400.07 4 42 59 56 114 70 3466 2272 63
si4_b03m_m400.02 4 43 53 4426 14459 73 1000000 153 87
si4_b03m_m400.06 4 45 83 292 597 41649 158614 109 63
si4_b03m_m400.05 4 41 53 299 670 100367 1000000 131 79
si2_r01_m600.01 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.06 7 1000000 1000000 1000000 475920 1000000 584402 1000000 1000000
si2_r01_m600.09 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.08 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.04 7 1000000 1000000 1000000 1000000 1000000 1000001 1000000 1000000
si2_r01_m600.02 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.00 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r01_m600.07 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000001
si2_r01_m600.03 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000001
si2_r01_m600.05 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si4_m4Dr6_m256.01 6 23 35 169 112 249 341 369 45
si4_m4Dr6_m256.00 6 35 101 196 765366 3571 1000000 7070 1000000
si4_m4Dr6_m256.05 6 39 56 43 761 151 567 84164 1000000
si4_m4Dr6_m256.08 6 24 77 538 67 553 394870 56376 30
si4_m4Dr6_m256.03 6 34 35 34 125 180 878 4541 1000000
si4_m4Dr6_m256.06 6 23 89 71 1945 29182 50 1105 1000000
si4_m4Dr6_m256.09 6 23 28 56 1000000 60 54 1313 1000000
si4_m4Dr6_m256.07 6 33 130 103554 30 47 275 70842 1000000
si4_m4Dr6_m256.02 6 22 32 97 52 409 295 1000000 77
si4_m4Dr6_m256.04 6 23 34 47 221529 15944 55579 7711 1000000
si2_b03m_m400.02 4 25 31 58 61 46 34 34 33
si2_b03m_m400.00 4 25 1000000 36 31 31 48 48 31
si2_b03m_m400.01 4 26 30637 1000000 42 39 48 40 48
si2_b03m_m400.05 4 25 30 447834 32 32 38 33 33
si2_b03m_m400.08 4 38 665 153 54 63 35 32 32
si2_b03m_m400.07 4 38 45 32 38 33 49 34 34
si2_b03m_m400.09 4 25 30 47 49 34 31 31 32
si2_b03m_m400.03 4 25 30 127 31 31 32 32 34
si2_b03m_m400.04 4 26 4509 37 50 45 39 50 34
si2_b03m_m400.06 4 26 31 31 31 31 31 32 33
si2_b03m_m200.05 4 4 6 6 7 6 6 6 6
si2_b03m_m200.03 4 4 6 6 6 6 6 6 6
si2_b03m_m200.00 4 4 6 6 6 6 6 6 6
si2_b03m_m200.08 4 4 70 6 9 6 6 6 6
si2_b03m_m200.06 4 4 7 5 6 6 6 6 6
si2_b03m_m200.02 4 4 8 8 8 8 6 6 6
si2_b03m_m200.09 4 5 6 6 6 6 6 8 6
si2_b03m_m200.04 4 4 6 8 6 6 6 6 6
si2_b03m_m200.01 4 6 5 7 8 6 8 6 6
si2_b03m_m200.07 4 4 5 6 6 6 8 8 6
si4_r001_m200.04 7 13 1000000 1000000 1000000 1000000 1000000 1000000 12
si4_r001_m200.07 7 8 3726 1000000 1000000 1000000 1000000 1000000 13
si4_r001_m200.00 7 8 88 1000000 1000000 1000000 1000000 12 12
si4_r001_m200.01 7 8 112 272669 1000000 524 1000000 13 12
si4_r001_m200.03 7 8 365 1000000 1000000 1000000 1000000 41 12
si4_r001_m200.06 7 12 436 34101 1000000 1000000 1000000 1000000 13
si4_r001_m200.05 7 8 1000000 1000000 1000000 1000000 1000000 13 12
si4_r001_m200.08 7 8 12877 1000000 1000000 1000000 1000000 7421 12
si4_r001_m200.09 7 29 11322 1000000 50892 1000000 1000000 1000000 12
si4_r001_m200.02 7 15 1093 264466 1000000 1000000 10303 4639 12
si2_m4D_m256.08 5 12 35 68 106 160 186 19 15
si2_m4D_m256.03 5 13 34 106 150 516 541 32 22
si2_m4D_m256.02 5 20 25 101 16 23 149 15 15
si2_m4D_m256.06 5 13 40 127 166 489 557 30 20
si2_m4D_m256.04 5 11 14 25 125 299 5494 44 23
si2_m4D_m256.07 5 12 35 110 16 26 27 34 15
si2_m4D_m256.01 5 13 46 127 159 482 477 73 18
si2_m4D_m256.09 5 13 17 347 693 212 27 14 15
si2_m4D_m256.00 5 12 20 322 368 17 27 15 15
si2_m4D_m256.05 5 13 36 115 142 338 1191 66 15
si6_r01_m400.04 7 77374 167438 123800 90910 148276 63659 252632 977752
si6_r01_m400.08 7 66528 12896 129897 116369 26219 108535 101352 332665
si6_r01_m400.07 7 39031 40657 329186 15900 62339 81161 144079 724342
si6_r01_m400.06 7 33323 21978 116583 31276 48880 150052 144288 66887
si6_r01_m400.05 7 202079 182166 80296 116783 694122 158467 130850 97342
si6_r01_m400.02 7 111895 61724 69220 178771 51940 111435 54359 451648
si6_r01_m400.00 7 180690 190540 255090 92048 191979 474600 364071 371252
si6_r01_m400.03 7 13015 29188 211662 120470 254028 73545 75426 130712
si6_r01_m400.01 7 35224 134832 18910 32501 119914 49461 184625 154361
si6_r01_m400.09 7 75839 50876 315503 228965 113899 81071 133999 58323
si2_m4Dr4_m625.07 6 107 113 11131 3234 1000000 157199 2644 1000000
si2_m4Dr4_m625.02 6 90 289 41362 3734 1000000 4609 31886 8070
si2_m4Dr4_m625.03 6 83 97 312 832 203 463 59638 1000001
si2_m4Dr4_m625.00 6 106 130 151 193 638 178 1000000 1000000
si2_m4Dr4_m625.05 6 108 105 430 3987 1510 9838 1000000 1000000
si2_m4Dr4_m625.06 6 92 836 447330 1000000 1000000 48330 1000000 29533
si2_m4Dr4_m625.09 6 4525 2064 1000000 1000000 1000000 123971 14669 2802
si2_m4Dr4_m625.01 6 153 1110 1000000 8393 66970 267 25111 1000000
si2_m4Dr4_m625.08 6 106 2297 218507 1000000 10348 13913 1000000 159
si2_m4Dr4_m625.04 6 130 521 2496 652 5738 1000000 111405 1000001
si4_r01_m400.01 7 35130 289202 75220 197078 48298 203058 256609 306786
si4_r01_m400.08 7 250765 906676 898406 124070 189467 92691 31370 185135
si4_r01_m400.02 7 1000000 71595 189471 176106 171283 373664 249961 1000000
si4_r01_m400.03 7 233445 274857 227321 676027 1000000 1000000 273879 164968
si4_r01_m400.07 7 747057 187642 430383 533547 404552 50764 380950 16924
si4_r01_m400.06 7 46377 129971 512911 166448 161218 426581 159187 244838
si4_r01_m400.04 7 951112 217625 150983 308658 977932 143973 167654 142686
si4_r01_m400.00 7 1000000 286302 867694 202973 133168 217002 126501 92770
si4_r01_m400.05 7 40956 143493 303948 135594 1000000 82004 326194 1000000
si4_r01_m400.09 7 136443 634732 130448 77683 193003 45216 293505 225181
si2_b09m_m400.09 4 36 36 62573 1000000 1000000 1000000 38 39
si2_b09m_m400.03 4 36 59 103 10645 28154 320050 1000000 313
si2_b09m_m400.01 4 36 3892 152911 107 1000000 456 38 39
si2_b09m_m400.08 4 36 1000000 308456 1000000 1000000 1000000 40 58
si2_b09m_m400.05 4 35 66 670 77 92 143 1000000 40
si2_b09m_m400.06 4 36 36 11552 1000000 1000000 93 57 58
si2_b09m_m400.00 4 36 38 441 311 265 14256 1000000 39
si2_b09m_m400.02 4 55 81 268 1000000 1042 166039 1000000 40
si2_b09m_m400.04 4 36 36 475 133 28408 74220 56 39
si2_b09m_m400.07 4 36 36 94 469342 1000000 17180 11738 39
si2_b09_m800.07 3 187 195 199 199 210 197 198 199
si2_b09_m800.04 3 211 198 198 235 227 196 201 198
si2_b09_m800.05 3 186 198 198 196 199 201 196 200
si2_b09_m800.00 3 186 197 206 197 197 203 219 199
si2_b09_m800.02 3 204 197 199 194 194 195 196 197
si2_b09_m800.01 3 187 197 197 199 212 211 197 202
si2_b09_m800.08 3 186 195 200 194 195 199 196 203
si2_b09_m800.09 3 187 200 281 204 195 195 285 205
si2_b09_m800.03 3 189 197 196 312 196 195 197 208
si2_b09_m800.06 3 187 200 195 216 200 198 196 201
si6_b03_m400.04 3 81 77 77 78 77 78 79 81
si6_b03_m400.09 3 81 77 78 78 78 78 79 81
si6_b03_m400.02 3 82 87 78 78 78 94 79 81
si6_b03_m400.06 3 83 85 90 85 78 78 79 81
si6_b03_m400.05 3 107 98 97 94 119 120 79 81
si6_b03_m400.08 3 82 78 78 116 78 78 80 81
si6_b03_m400.01 3 81 77 77 78 78 78 79 81
si6_b03_m400.07 3 82 78 78 79 108 106 101 81
si6_b03_m400.03 3 82 92 78 79 78 79 80 105
si6_b03_m400.00 3 82 77 78 79 78 79 79 82
si2_r005_m600.03 7 62797 46842 188473 1000000 1000000 1000000 1000000 1000000
si2_r005_m600.00 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si2_r005_m600.06 7 548412 1000000 1000000 193597 1000000 1000000 124140 958901
si2_r005_m600.01 7 585377 1000000 1000000 421404 1000000 1000000 1000000 1000000
si2_r005_m600.04 7 1000000 325192 49500 1000000 380300 164603 1000000 1000000
si2_r005_m600.09 7 104148 187594 78157 1000000 147403 53341 1000001 1000000
si2_r005_m600.05 7 1000000 1000000 1000000 103541 1000000 1000000 1000000 1000001
si2_r005_m600.02 7 891640 211691 880299 1000000 595135 472253 1000000 1000000
si2_r005_m600.08 7 264855 1000000 93790 1000000 1000000 1000000 1000001 1000000
si2_r005_m600.07 7 11933 615352 1000000 216391 1000000 494136 1000000 1000000
si4_r01_m600.05 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 379095
si4_r01_m600.02 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si4_r01_m600.03 7 1000000 1000000 1000000 1000000 1000000 1000000 1000001 619879
si4_r01_m600.07 7 1000000 1000000 1000000 1000000 1000000 1000000 311702 805804
si4_r01_m600.08 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si4_r01_m600.06 7 1000000 1000000 1000000 1000000 1000000 1000000 856214 461547
si4_r01_m600.01 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si4_r01_m600.04 7 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
si4_r01_m600.00 7 1000000 645966 1000000 1000000 1000000 1000000 1000000 1000000
si4_r01_m600.09 7 1000000 502354 1000000 1000000 1000000 1000000 1000000 1000001
si2_b09_m400.04 3 36 35 36 44 35 41 53 36
si2_b09_m400.08 3 36 35 35 35 35 37 35 46
si2_b09_m400.05 3 36 35 35 37 36 35 35 36
si2_b09_m400.01 3 36 36 35 38 35 38 35 37
si2_b09_m400.03 3 36 36 34 36 35 41 37 38
si2_b09_m400.02 3 36 35 37 36 36 34 52 36
si2_b09_m400.07 3 36 36 37 35 34 35 36 36
si2_b09_m400.09 3 36 35 36 38 54 36 36 36
si2_b09_m400.06 3 37 35 35 36 35 35 35 37
si2_b09_m400.00 3 36 50 35 50 46 130 35 36
si4_b06_m200.06 3 14 11 11 11 15 11 11 11
si4_b06_m200.03 3 14 15 11 11 11 15 15 16
si4_b06_m200.02 3 14 15 11 11 11 11 11 11
si4_b06_m200.07 3 14 11 11 11 11 11 11 11
si4_b06_m200.05 3 10 11 11 11 11 10 11 11
si4_b06_m200.08 3 14 11 11 11 11 11 11 11
si4_b06_m200.00 3 10 11 11 11 15 11 11 11
si4_b06_m200.04 3 9 11 11 11 11 11 11 11
si4_b06_m200.01 3 14 11 15 11 10 14 15 11
si4_b06_m200.09 3 9 11 11 11 11 11 11 11
si4_r005_m400.06 7 13676 2525 9517 32643 154588 445503 75244 25901
si4_r005_m400.03 7 1589 3770 18829 7482 38934 62539 19901 154582
si4_r005_m400.07 7 13887 2891 1381 20457 16710 11541 9122 743942
si4_r005_m400.01 7 3210 11785 4524 12219 12902 6995 121796 47150
si4_r005_m400.04 7 7273 3135 65439 1736 19408 55822 31252 98511
si4_r005_m400.00 7 7445 3313 14260 9071 11596 2907 29936 83938
si4_r005_m400.09 7 2909 4429 725 10894 14992 17559 23724 80328
si4_r005_m400.05 7 2876 4652 2701 9875 21182 28138 4401 87899
si4_r005_m400.08 7 1892 7028 15531 11065 2232 1000000 94412 519460
si4_r005_m400.02 7 4495 7729 24774 26329 1606 3156 538384 37977
si4_m4Dr2_m1296.07 6 1020 1258 1398 2079 4929 4795 52752 117004
si4_m4Dr2_m1296.00 6 1077 1268 2245 2027 15520 18034 14086 135246
si4_m4Dr2_m1296.05 6 1257 1326 1550 1534 19483 84962 1000002 1000001
si4_m4Dr2_m1296.04 6 1076 1337 1000002 3108 2438 1849 1000002 112130
si4_m4Dr2_m1296.08 6 1309 3647 94498 1761 195931 202784 608703 1000002
si4_m4Dr2_m1296.01 6 1019 1306 1806 1000002 3897 6103 1813 209026
si4_m4Dr2_m1296.06 6 1077 1483 43248 2986 1812 11925 4735 166439
si4_m4Dr2_m1296.02 6 1068 1291 19724 15520 106596 22891 37495 1000003
si4_m4Dr2_m1296.03 6 1137 18896 1000001 57796 1000001 1000002 1000001 105667
si4_m4Dr2_m1296.09 6 1118 1492 16338 56078 181115 1000001 81078 42034
si6_b09_m800.03 3 566 738 601 614 612 597 640 793
si6_b09_m800.09 3 674 695 608 587 598 586 630 601
si6_b09_m800.07 3 566 598 610 596 606 590 590 613
si6_b09_m800.05 3 568 596 793 806 605 674 651 743
si6_b09_m800.04 3 566 606 601 615 581 650 608 615
si6_b09_m800.01 3 565 660 618 679 589 620 597 592
si6_b09_m800.00 3 571 657 671 648 610 591 656 662
si6_b09_m800.02 3 566 597 597 634 587 609 592 607
si6_b09_m800.06 3 565 597 611 594 605 585 600 611
si6_b09_m800.08 3 565 590 601 587 586 596 588 639
si6_b06m_m400.00 4 68 77 80 84 86 137 349 179
si6_b06m_m400.08 4 99 76 81 90 121 90 511 1000000
si6_b06m_m400.03 4 66 76 79 93 84 98 3120 1000000
si6_b06m_m400.04 4 67 75 100 104 85 91 1300 1000001
si6_b06m_m400.06 4 65 76 78 79 93 97 125 620
si6_b06m_m400.07 4 64 75 79 81 100 98 131 3452
si6_b06m_m400.09 4 67 76 81 84 90 89 178 336
si6_b06m_m400.02 4 64 77 81 81 82 97 282 20954
si6_b06m_m400.01 4 64 82 120 87 95 87 172 1000000
si6_b06m_m400.05 4 66 77 82 120 99 90 140 1000001
si2_m4Dr4_m1296.08 6 662 936 7736 1000001 117852 1000001 1000002 1000003
si2_m4Dr4_m1296.07 6 602 10083 21110 236127 533463 785093 1000002 1000002
si2_m4Dr4_m1296.03 6 657 311556 1000002 1000001 1000001 1000001 1000001 1000002
si2_m4Dr4_m1296.05 6 582 681 3807 10264 151273 2479 1000001 1000002
si2_m4Dr4_m1296.06 6 559 1266 1127 1615 121746 1000001 1000002 1000001
si2_m4Dr4_m1296.04 6 558 1858 813 753 872 1104 19886 118059
si2_m4Dr4_m1296.09 6 584 1832 1000002 1786 42177 23697 51363 13432
si2_m4Dr4_m1296.01 6 603 746 40534 56655 1000001 227502 1000002 1000002
si2_m4Dr4_m1296.00 6 577 921 563919 6367 30271 1000001 1000001 1000001
si2_m4Dr4_m1296.02 6 617 2178 1000001 1000001 1000001 191289 1000001 98692
si6_m4Dr6_m1296.02 6 1748 2114 8543 3309 3392 179101 198839 51806
si6_m4Dr6_m1296.08 6 1696 2198 2199 2424 2505 3434 7943 849680
si6_m4Dr6_m1296.07 6 1674 2030 2343 3103 5914 4256 27300 1000003
si6_m4Dr6_m1296.06 6 1696 2037 10640 3618 3964 2765 4509 120156
si6_m4Dr6_m1296.03 6 1790 2752 3262 13711 4255 221158 1000002 8030
si6_m4Dr6_m1296.04 6 1783 11096 2986 5996 5063 3401 576399 1000003
si6_m4Dr6_m1296.05 6 2028 2373 2280 73054 74984 21472 30976 1000003
si6_m4Dr6_m1296.00 6 1737 2012 2179 2371 578124 43273 13994 1000003
si6_m4Dr6_m1296.09 6 1660 1988 2437 6281 2497 3979 1000002 1000004
si6_m4Dr6_m1296.01 6 1671 2551 2647 2829 6157 2679 77714 1000003
si4_m4Dr2_m256.00 6 21 107 144 158 2796 1519 2929 1000000
si4_m4Dr2_m256.01 6 20 35 81 959 758 4765 62389 13597
si4_m4Dr2_m256.05 6 20 68 230 233 160 446 22148 1000000
si4_m4Dr2_m256.04 6 20 27 484 812 549 143 165 500781
si4_m4Dr2_m256.08 6 21 33 79 32 1569 2667 13358 13765
si4_m4Dr2_m256.07 6 22 65 685115 64 1000000 1000000 18815 27
si4_m4Dr2_m256.06 6 21 22 31 410 894 787 1464 1000000
si4_m4Dr2_m256.02 6 20 26 321 504 615 2617 2491 1007
si4_m4Dr2_m256.09 6 20 77 197 130 65 1004 163604 1000000
si4_m4Dr2_m256.03 6 31 155 215 47 196 493368 1000000 2482
si4_b09m_m200.01 4 10 12 15 81 40 82 1054 15
si4_b09m_m200.00 4 10 13 42 36 40 59 457155 14
si4_b09m_m200.03 4 10 12 40 222 472 57 256 2704
si4_b09m_m200.06 4 10 16 13 60 34 41 286 1000000
si4_b09m_m200.02 4 10 12 19 72 53 18912 120 1000000
si4_b09m_m200.04 4 10 12 13 21 42 53 76 301648
si4_b09m_m200.05 4 10 12 16 51 280 70 56 9333
si4_b09m_m200.07 4 10 12 13 27 41 411 2801 1671
si4_b09m_m200.08 4 10 12 15 77 72 411 405 12399
si4_b09m_m200.09 4 10 15 38 89028 28 1000000 1000000 14
si4_m4Dr4_m625.07 6 228 219 1000000 939 269 594 3161 10933
si4_m4Dr4_m625.05 6 152 202 1013 803 630 356 295 304794
si4_m4Dr4_m625.01 6 151 194 757 1634 293 273 5258 60764
si4_m4Dr4_m625.08 6 163 555 699 16351 6629 18637 9157 1000001
si4_m4Dr4_m625.09 6 158 245 696 1217 381 313 4414 1000001
si4_m4Dr4_m625.00 6 199 390 4054 14949 1000000 1210 1000001 1000001
si4_m4Dr4_m625.04 6 158 212 401 794 41256 1524 16715 1000001
si4_m4Dr4_m625.06 6 162 1310 408 2041 56064 1859 4164 1000001
si4_m4Dr4_m625.03 6 161 1383 335 4213 889 30176 3163 23757
si4_m4Dr4_m625.02 6 180 276 262 579 1000001 11421 13864 1000000
si4_m4Dr4_m1296.03 6 1120 2127 1429 1787 2184 228819 4872 1000002
si4_m4Dr4_m1296.01 6 1185 1580 1693 43129 10498 10267 1000002 1000004
si4_m4Dr4_m1296.00 6 1192 2127 1719 4406 3124 1000003 35481 1000004
si4_m4Dr4_m1296.07 6 1063 1290 3925 1772 1000003 25218 10602 51348
si4_m4Dr4_m1296.02 6 1104 1389 1544 1548 1770 2005 105178 83734
si4_m4Dr4_m1296.04 6 1248 1390 2006 1585 1000003 3297 28372 102269
si4_m4Dr4_m1296.09 6 1108 1358 1551 4984 1000001 6858 1000002 31085
si4_m4Dr4_m1296.06 6 1159 1655 2703 99909 1000001 2685 1000003 442522
si4_m4Dr4_m1296.08 6 1084 1498 1373 1521 1916 2309 20876 39220
si4_m4Dr4_m1296.05 6 1165 8131 1000001 2116 12916 5194 1000002 1000002
si2_r005_m400.05 7 4741 5145 157741 70660 50700 637144 1000000 1000000
si2_r005_m400.06 7 1208 1000000 160746 1000000 1000000 540688 1000000 179
si2_r005_m400.08 7 4718 120293 356436 1000000 1000000 1000000 1000000 1000000
si2_r005_m400.02 7 1000000 63898 1000000 77073 398301 1000000 1000000 1000000
si2_r005_m400.03 7 21537 321817 7219 1000000 426789 24751 1000000 1000000
si2_r005_m400.00 7 5115 1000000 15606 825146 1000000 546242 1000000 133
si2_r005_m400.07 7 153411 1000000 1000000 1000000 1000000 1000000 1000000 139
si2_r005_m400.09 7 5434 767 33013 626117 90749 1000000 1000000 1000000
si2_r005_m400.04 7 21243 5339 11374 4216 199302 180512 1000000 1000000
si2_r005_m400.01 7 2719 15094 664304 5874 1000000 1000000 1000000 22068
si2_b06m_m400.03 4 31 33 69 36 42 39 35 35
si2_b06m_m400.06 4 31 70 64944 91 66 37 34 35
si2_b06m_m400.05 4 30 33 47 62 105 679 122 35
si2_b06m_m400.01 4 31 48 2143 110 10807 14230 37 36
si2_b06m_m400.00 4 30 848874 1000004 1000000 160401 49 35 35
si2_b06m_m400.08 4 30 413 1000000 1000000 1000000 1000000 55 50
si2_b06m_m400.07 4 30 32 47 70 74 105 35 35
si2_b06m_m400.09 4 30 32 197473 142943 1000000 1000000 41116 35
si2_b06m_m400.04 4 31 1000000 298 206 115080 1000000 36 35
si2_b06m_m400.02 4 30 33 120 1102 5112 1000000 37 36
si6_r005_m600.02 7 73230 154797 191881 39495 19634 43784 22819 328085
si6_r005_m600.08 7 37312 247746 151863 67390 45395 48444 72514 237672
si6_r005_m600.03 7 104271 43858 15022 8433 32852 17466 56637 368223
si6_r005_m600.05 7 165495 197915 82723 163746 35912 111842 23748 79559
si6_r005_m600.07 7 50101 40262 172472 198010 60661 54963 13380 126953
si6_r005_m600.04 7 77858 55157 22106 37355 27921 15946 201536 227925
si6_r005_m600.06 7 139797 137479 62866 94240 30036 31135 96527 57578
si6_r005_m600.01 7 14827 13660 159511 122558 51708 55833 128285 45268
si6_r005_m600.09 7 208557 19844 24732 59051 17507 35713 50401 305843
si6_r005_m600.00 7 27214 15910 89726 81937 34275 19100 18598 70404
si6_r005_m200.02 7 40 85 185 164 223 259 503 194689
si6_r005_m200.08 7 59 41 111 55 240 197 393 184
si6_r005_m200.09 7 60 48 52 214 96 458 2810 1647
si6_r005_m200.05 7 49 107 67 417 342 213 323 501
si6_r005_m200.03 7 43 41 180 210 104 473 375 13347
si6_r005_m200.00 7 67 117 40 156 172 258 6459 467
si6_r005_m200.04 7 42 145 240 241 566 250 3503 4372
si6_r005_m200.07 7 42 93 126 104 2338 454 659 5973
si6_r005_m200.01 7 57 52 145 80 485 213 3543 2223
si6_r005_m200.06 7 34 64 2019 181 476 1572 1423 376
si2_m4Dr6_m625.06 6 94 233 13802 1000000 1000000 1000000 1000001 119
si2_m4Dr6_m625.08 6 113 942 1356 259 15564 63005 1000000 1000000
si2_m4Dr6_m625.07 6 93 40406 197 404 1000000 1000000 1000000 1000001
si2_m4Dr6_m625.03 6 102 185 1000000 1783 1000000 15926 926643 1000000
si2_m4Dr6_m625.04 6 89 121 118 495 1205 1649 1000000 1000001
si2_m4Dr6_m625.05 6 124 106 2078 2621 157 1952 1000000 117
si2_m4Dr6_m625.09 6 99 6238 619 3526 1000000 1000000 2139 229
si2_m4Dr6_m625.01 6 92 105 789 308 1000000 1000000 1000000 1000001
si2_m4Dr6_m625.02 6 111 123 10363 9460 1000000 3283 1000000 1000001
si2_m4Dr6_m625.00 6 95 180 373 4522 1000000 1000000 5160 139
si6_b03_m800.02 3 535 603 639 631 564 621 570 570
si6_b03_m800.04 3 551 579 566 564 562 564 568 570
si6_b03_m800.03 3 551 565 565 567 563 568 569 569
si6_b03_m800.05 3 537 594 563 563 606 562 600 598
si6_b03_m800.06 3 592 673 580 601 563 566 585 572
si6_b03_m800.01 3 535 566 565 576 562 563 567 574
si6_b03_m800.00 3 578 564 615 566 637 598 680 716
si6_b03_m800.07 3 535 569 563 572 567 565 569 573
si6_b03_m800.09 3 536 578 705 560 569 562 567 569
si6_b03_m800.08 3 537 563 562 576 562 565 569 573
si4_m4D_m1296.09 5 777 2464 7195 10463 13915 11357 6506 25464
si4_m4D_m1296.06 5 832 1570 2713 9251 9650 8797 17813 23832
si4_m4D_m1296.05 5 778 2142 4059 8512 4216 9693 6660 29861
si4_m4D_m1296.00 5 1357 2529 3712 2098 9220 1929 8128 10327
si4_m4D_m1296.03 5 2359 1987 976645 2168 2435 441693 4106 10815
si4_m4D_m1296.04 5 794 1291 2342 8132 9538 6728 9344 29712
si4_m4D_m1296.08 5 1000002 1000002 1000003 1000003 1000003 1000002 1000002 1000003
si4_m4D_m1296.02 5 1680 6764 519506 425453 75394 2433 1000002 1000003
si4_m4D_m1296.01 5 778 1847 3808 10587 2725 9380 6948 31081
si4_m4D_m1296.07 5 781 1646 2958 8719 8400 7510 20713 21578
si6_b03m_m400.03 4 61 78 81 84 103 2152 14892 108
si6_b03m_m400.01 4 61 78 143 13109 124 243 1000000 364
si6_b03m_m400.09 4 61 79 139 322 516 191 1000001 101
si6_b03m_m400.08 4 60 82 82 156 125 3120 1000000 1000001
si6_b03m_m400.07 4 59 76 122 100 168 125 1000001 265
si6_b03m_m400.02 4 59 78 135 203 119 360 277 180
si6_b03m_m400.05 4 60 79 80 124 116 138612 1000000 213
si6_b03m_m400.00 4 59 80 634 90 249 258 394 148
si6_b03m_m400.06 4 59 79 142 83 3167 1000000 20359 1000001
si6_b03m_m400.04 4 60 80 81 831 1000000 687 1000001 1000000
si4_m4D_m256.07 5 19 125 299 358 568 716 1286 648
si4_m4D_m256.06 5 19 132 252 30 374 369 1271 18454
si4_m4D_m256.05 5 19 191 27 338 467 673 989 539
si4_m4D_m256.08 5 29 56 207 503 265 438 1669 675
si4_m4D_m256.04 5 19 69 245 410 701 989 930 648
si4_m4D_m256.09 5 29 148 190 255 195 854 2352 373
